                           Instance                            |                   SHOTcbc1910@1                   |                   SHOTcpx1910@1                   |                   SHOTgur2310@1                   |                     aecpNC@1                      |                   antigoneNC@0                    |                     baronNC@0                     |                    bbbNCcbc@1                     |                  couenneNCcbc@0                   |                    dicoptNC@0                     |                     gurobi@1                      |                     lglobal@0                     |                      sbbNC@1                      |                  scipNCsoplex@1                   |
oaer                         10     3     8 min -1.923099e+00  |iterlim    -1.923099e+00   -0.00    0.26        0  |iterlim    -1.923099e+00   -0.00    0.15        0  |normal     -1.923099e+00    0.00    0.08        0  |normal     -1.923099e+00    0.00    0.20       --  |normal     -1.923099e+00    0.00    0.00        0  |normal     -1.923099e+00    0.00    0.04        1  |normal     -1.923099e+00    0.00    0.03        0  |normal      0.000000e+00     inf    0.02        2  |normal     -1.923099e+00    0.00    0.02       --  |--                    --     inf      --       -- !|normal     -1.923101e+00   -0.00    0.02        1  |normal     -1.923099e+00   -0.00    0.15        2  |normal     -1.923098e+00    0.00    0.06        1  |
oil                        1536    19  1547 min -9.325082e-01  |normal                --      --   47.66        0  |normal     -8.513733e-01      --    4.02        0  |normal                --      --    2.97        6  |timelim    -9.324939e-01      --  900.03       --  |normal              -inf      --  142.00        1 !|timelim    -9.210007e-01      --  900.00     7837  |timelim    -8.513764e-01      --  904.98       70  |error                inf      --      --       -- !|normal     -8.513733e-01      --    0.91       --  |--                    --      --      --       -- !|timelim              inf      --  900.03        0  |normal     -9.325082e-01      --  760.99    36805  |timelim    -9.025365e-01      --  900.00    13728  |
oil2                        937     2   927 min -7.332600e-01  |normal                --     inf   94.05        0  |normal                --     inf    2.53        0  |normal                --     inf    1.68        0  |timelim    -7.331089e-01    0.02  900.00       --  |normal     -7.331089e-01    0.02  386.01        1  |normal     -7.332400e-01    0.00    0.95        1  |normal     -7.332600e-01    0.00    1.25        0  |normal     -7.332400e-01    0.00    0.77        0  |other                inf     inf    0.22       -- !|--                    --     inf      --       -- !|normal     -7.332600e-01    0.00   12.55        1  |normal     -7.331089e-01    0.02    0.24        2  |normal     -7.332600e-01    0.00   30.94        1  |
ortez                        88    18    75 min -9.532039e+03  |iterlim    -4.865809e+03   95.90    0.52        0  |iterlim     0.000000e+00     inf    0.27        0  |iterlim     0.000000e+00     inf    0.21        1  |other      -9.532039e+03   -0.00    9.17       -- !|normal     -9.532039e+03   -0.00    0.00        0  |normal     -9.532039e+03   -0.00    0.20        3  |normal     -9.532039e+03   -0.00    2.81       10  |normal     -9.532039e+03   -0.00    0.39       14  |normal     -4.885691e+03   95.10    0.02       --  |--                    --     inf      --       -- !|normal     -9.532039e+03   -0.00    1.18        7  |normal     -9.532039e+03   -0.00    0.19       32  |normal     -9.532039e+03   -0.00    0.15        1  |
parallel                    206    25   116 min  9.242956e+02  |iterlim     2.644023e+03  186.06    1.52       16  |normal      9.242956e+02   -0.00    0.33        0  |normal      9.243093e+02    0.00    0.26        0  |normal      9.242956e+02   -0.00    0.51       --  |normal      9.242955e+02   -0.00  226.00     1850  |normal      9.242956e+02   -0.00    3.85      709  |normal      9.242956e+02    0.00    1.40       21  |normal      9.243089e+02    0.00   10.06     1301  |normal      9.242956e+02   -0.00    0.07       --  |--                    --     inf      --       -- !|normal      9.242956e+02   -0.00   94.05     3531  |normal      9.242956e+02    0.00    0.28       34  |normal      9.242956e+02   -0.00    7.18     1202  |
pooling_epa1                215    30   341 min -2.808056e+02  |normal                --     inf   26.78        2  |--                    --     inf      --       -- !|normal     -2.808056e+02   -0.00    3.18     4778  |normal     -2.808056e+02   -0.00  885.26       --  |normal     -2.808056e+02   -0.00   19.00        7  |normal     -2.808056e+02   -0.00    9.00      737  |normal                --     inf   29.92        0  |normal     -2.808056e+02   -0.00   23.67     2001  |other                inf     inf    0.27       -- !|--                    --     inf      --       -- !|timelim    -2.808055e+02    0.00  900.02    17723  |normal     -2.808056e+02   -0.00    0.27       43  |timelim              inf     inf  900.00    57744  |
pooling_epa2                332    45   525 min -4.567356e+03  |normal     -4.361532e+03      --  268.11       48  |--                    --      --      --       -- !|timelim    -4.567356e+03      --  901.02  3211097  |timelim    -4.434606e+03      --  900.00       --  |normal     -4.567356e+03      --  246.00        3  |timelim    -4.465144e+03      --  900.00    12693  |normal                --      --  338.45        4  |timelim    -4.407427e+03      --  904.50     5558  |normal     -3.528004e+03      --    0.23       --  |--                    --      --      --       -- !|timelim    -4.566019e+03      --  900.02     5467  |normal     -4.268722e+03      --    0.71       83  |timelim    -4.202603e+03      --  900.00    21475  |
pooling_epa3               1105   150  1718 min -1.496520e+04  |normal                --      --  153.25      776  |--                    --      --      --       -- !|timelim    -1.496390e+04      --  902.06   586543  |timelim              inf      --  900.04       --  |timelim    -1.495304e+04      --  900.01        0  |timelim    -1.471745e+04      --  900.01     1110  |normal                --      --  203.29        0  |timelim    -1.409191e+04      --  900.46     2245  |normal                --      --    0.08       --  |--                    --      --      --       -- !|timelim              inf      --  908.04        0  |normal                --      --    0.23       --  |timelim              inf      --  900.00       93  |
portfol_robust050_34        204    51   157 min -7.207553e-02  |iterlim    -7.210069e-02      --   18.44       26  |normal     -7.207553e-02      --    6.48     1755  |normal     -7.207528e-02      --    0.51       77  |normal     -7.198630e-02      --    5.30       --  |normal     -7.207553e-02      --    7.00        0  |normal     -7.113239e-02      --    1.05        1  |normal     -7.207553e-02      --    2.45       20  |timelim    -7.207553e-02      --  901.07    79051  |normal     -4.563858e-02      --    0.17       --  |normal     -7.207552e-02      --    0.88      312  |normal     -7.138171e-02      --    1.89        0  |normal     -7.197488e-02      --    0.34       75  |normal     -7.124142e-02      --    1.76        1  |
portfol_robust100_09        404   101   307 min -1.050046e-01  |timelim    -1.050251e-01      --  900.68   124187  |normal     -1.050046e-01      --   68.29    65909  |normal     -1.050209e-01      --    8.54     1310  |timelim    -1.047163e-01      --  902.02       --  |timelim    -1.050046e-01      --  900.01        0  |normal     -1.050046e-01      --  119.46      675  |normal     -1.050046e-01      --   19.12      101  |timelim    -1.048641e-01      --  901.33    14421  |normal     -3.606371e-02      --    1.54       --  |error                inf      --      --       -- !|normal     -1.050046e-01      --    8.46        0  |normal     -1.048641e-01      --    4.34      545  |normal     -1.050052e-01      --   14.02      205  |
portfol_robust200_03        804   201   607 min -1.291145e-01  |timelim    -1.271067e-01      --  908.39   315462  |timelim    -1.269687e-01      --  902.17   437128  |timelim    -1.291452e-01      --  900.62    32339  |timelim    -1.210852e-01      --  902.04       --  |timelim    -1.291145e-01      --  900.04        0  |timelim    -1.259573e-01      --  900.05      103  |iterlim    -1.255081e-01      --  899.59     2080  |timelim    -1.233923e-01      --  900.74     2097  |other                inf      --    6.37       -- !|--                    --      --      --       -- !|timelim    -1.246073e-01      --   69.49        0  |timelim    -1.285096e-01      --  913.08    27037  |timelim    -1.285105e-01      --  900.00     3729  |
portfol_shortfall050_68     205    51   158 min -1.097204e+00  |iterlim    -1.097207e+00   -0.00  905.06   194198  |normal     -1.097204e+00    0.00  653.80   854792  |normal     -1.097204e+00   -0.00    2.38     1117  |timelim    -1.097204e+00    0.00  900.01       --  |normal     -1.097204e+00    0.00    8.00        0  |normal     -1.097204e+00    0.00    1.87       43  |normal     -1.097204e+00   -0.00    3.33      101  |timelim    -1.094919e+00    0.21  901.86    83270  |normal     -1.049694e+00    4.53    0.37       --  |normal     -1.097103e+00    0.01    3.30     1260  |normal     -1.097204e+00    0.00    0.22        0  |normal     -1.097060e+00    0.01    1.13      308  |normal     -1.097204e+00   -0.00    4.75       58  |
portfol_shortfall100_04     405   101   308 min -1.117879e+00  |timelim    -1.094643e+00      --  903.07   148319  |timelim    -1.114277e+00      --  900.50   971258  |normal     -1.117879e+00      --  223.15    64167  |timelim    -1.059060e+00      --  902.03       --  |timelim    -1.117879e+00      --  900.01        0  |timelim    -1.116498e+00      --  900.00     7643  |iterlim    -1.116739e+00      --  899.94     8643  |timelim    -1.086994e+00      --  902.35    24936  |normal     -1.083708e+00      --    0.43       --  |normal     -1.117878e+00      --  115.62    69895  |timelim    -1.117575e+00      --   97.95        0  |timelim    -1.117772e+00      --  936.45    85286  |timelim    -1.117879e+00      --  900.00    39726  |
portfol_shortfall200_05     805   201   608 min -1.127284e+00  |timelim    -1.093925e+00      --  915.60    76912  |timelim    -1.000000e+00      --  901.05   525371  |timelim    -1.127283e+00      --  900.65    71619  |timelim    -1.055346e+00      --  902.05       --  |timelim    -1.068384e+00      --  900.02        0  |timelim    -1.124730e+00      --  900.01     3046  |timelim    -1.121325e+00      --  900.29     1512  |timelim    -1.078939e+00      --  901.23     4042  |normal     -1.075038e+00      --    1.44       --  |timelim    -1.127284e+00      --  900.11    67416  |timelim    -1.126549e+00      --   92.80        0  |timelim    -1.124745e+00      --  912.13    26383  |timelim    -1.120722e+00      --  900.00     6112  |
prob02                        7     6     9 min  1.122350e+05  |normal      1.122350e+05    0.00    0.19        0  |normal      1.122350e+05    0.00    0.12        0  |normal      1.122350e+05    0.00    0.08        1  |normal      1.122350e+05    0.00    0.21       --  |normal      1.122350e+05    0.00    0.00        0  |normal      1.122350e+05    0.00    0.01        0  |normal      1.122350e+05    0.00    0.06        0  |normal      1.122350e+05    0.00    0.00        0  |normal      1.122350e+05    0.00    0.04       --  |normal      1.122350e+05    0.00    0.03        1  |normal      1.122350e+05    0.00    0.17        0  |normal      1.122350e+05    0.00    0.15        2  |normal      1.122350e+05    0.00    0.00        0  |
prob03                        3     2     2 min  1.000000e+01  |normal      1.000000e+01    0.00    0.06        0  |normal      1.000000e+01    0.00    0.05        0  |normal      1.000000e+01    0.00    0.06        1  |normal      1.000000e+01    0.00    0.12       --  |normal      1.000000e+01    0.00    0.00        0  |normal      1.000000e+01    0.00    0.02        1  |normal      1.000000e+01    0.00    0.02        2  |normal      1.000000e+01    0.00    0.00        0  |normal      1.000000e+01    0.00    0.03       --  |normal      1.000000e+01    0.00    0.01        1  |normal      1.000000e+01    0.00    0.00        0  |normal      1.000000e+01    0.00    0.15        3  |normal      1.000000e+01    0.00    0.00        1  |
procsel                      11     3     8 min -1.923099e+00  |iterlim    -1.923099e+00    0.00    0.23        0  |iterlim    -1.923099e+00    0.00    0.11        0  |normal     -1.923099e+00    0.00    0.09        0  |normal     -1.923099e+00    0.00    0.22       --  |normal     -1.923099e+00    0.00    0.00        0  |normal     -1.923099e+00    0.00    0.03        1  |normal     -1.923099e+00    0.00    0.05        6  |normal     -1.923099e+00    0.00    0.01        2  |normal     -1.923099e+00    0.00    0.02       --  |--                    --     inf      --       -- !|normal     -1.923099e+00    0.00    0.02        1  |normal     -1.923099e+00    0.00    0.16       11  |normal     -1.923099e+00    0.00    0.01        1  |
product                    1554   107  1926 min -2.142948e+03  |normal                --      --   18.39      240  |normal                --      --    2.52      250  |iterlim              inf      --   14.30    44865  |timelim    -2.110420e+03      --  900.13       --  |normal     -2.142948e+03      --    5.01        0  |normal     -2.142948e+03      --  132.27     1419  |iterlim    -2.142948e+03      --  899.73     1282  |normal               inf      --   22.36        0  |normal     -2.142948e+03      --    0.88       --  |normal     -2.141339e+03      --    5.42    13700  |normal     -2.112461e+03      --  568.57      247  |normal     -2.141627e+03      --  843.46    41381  |normal     -2.142948e+03      --   10.17      663  |
product2                   2843   128  3126 min -2.102389e+03  |normal                --      --   45.29    25002  |normal                --      --   17.96     4734  |normal     -2.102389e+03      --  122.47    93669  |other      -2.102377e+03      --    6.54       -- !|normal     -2.102389e+03      --    4.01        0  |normal     -2.102389e+03      --    2.17        1  |iterlim    -2.102389e+03      --  899.89      676  |timelim    -2.102389e+03      --  906.22     1016  |normal                --      --    0.19       --  |normal     -2.102389e+03      --    1.59     6238  |normal     -2.100077e+03      --  126.57        3  |normal                --      --    0.34       --  |normal     -2.102377e+03      --    2.62        1  |
radar-3000-10-a-8_lat_7   15001  3000 12002 min  1.039000e+03  |timelim     2.999498e+04      --  911.44        0  |iterlim     2.999500e+04      --  128.62        0  |timelim              inf      --  900.16   254524  |timelim     1.061338e+03      --  902.25       --  |timelim     2.999500e+04      --  904.02        1  |timelim     2.999500e+04      --  900.00        1  |--                    --      --      --       -- !|normal      9.000000e+00      --  898.83      110 !|normal                --      --    1.93       --  |normal      1.039000e+03      --  106.97     2310  |timelim              inf      --  901.12        1  |other                inf      --    2.04       -- !|normal      1.039000e+03      --  673.29      104  |
ringpack_10_1                71    50   386 min -2.006649e+01  |normal     -2.006649e+01      --   97.25     1547  |normal     -1.309945e+01      --    3.99      658  |timelim    -2.006649e+01      --  900.07   441469  |normal     -1.468095e+01      --   70.35       --  |timelim    -2.006649e+01      --  900.00    10501  |timelim    -1.927477e+01      --  900.00    28982  |normal     -2.006649e+01      --   98.26      272  |timelim    -1.927477e+01      --  900.57    37309  |other                inf      --    1.62       -- !|timelim    -2.006649e+01      --  900.57   432499  |timelim    -2.006649e+01      --  900.28      671  |normal     -2.006649e+01      --   18.71      866  |timelim    -1.927477e+01      --  900.01   674965  |
ringpack_10_2                81    60   476 min -2.006649e+01  |iterlim    -2.006649e+01      --   70.07     1472  |normal     -2.006649e+01      --    5.00    11870  |timelim    -2.006649e+01      --  900.09   388622  |normal     -2.006649e+01      --  197.22       --  |timelim    -1.927477e+01      --  900.00     7064  |timelim    -1.927477e+01      --  900.00    32850  |normal     -2.006649e+01      --  178.73      417  |timelim    -1.647937e+01      --  900.67    34473  |other                inf      --    2.44       -- !|timelim    -2.006649e+01      --  900.85   463661  |timelim    -2.006649e+01      --  901.20      380  |normal     -2.006649e+01      --   60.19     2437  |timelim    -1.668657e+01      --  900.00   474275  |
sep1                         30     2    32 min -5.100810e+02  |iterlim    -5.100810e+02   -0.00    0.40        0  |normal     -5.100810e+02    0.00    0.19        0  |normal     -5.100331e+02    0.01    0.10      679  |normal     -5.100810e+02    0.00    0.40       --  |normal     -5.100810e+02    0.00    0.00        0  |normal     -5.100810e+02    0.00    0.11        5  |normal     -5.100810e+02   -0.00    0.06        0  |normal     -5.100810e+02   -0.00    0.07        4  |normal     -5.100810e+02    0.00    0.04       --  |normal     -5.100794e+02    0.00    0.04      254  |normal     -5.100810e+02    0.00    0.19       27  |normal     -5.100810e+02    0.00    0.15        4  |normal     -5.100810e+02   -0.00    0.24       13  |
sepasequ_convent            642    20  1129 min  4.824998e+02  |normal                --     inf  675.40      344  |normal      4.824998e+02   -0.00   10.13      152  |normal      4.824998e+02   -0.00    5.64      669  |normal      4.824998e+02   -0.00   17.12       --  |normal               inf     inf    0.00        0  |normal      4.824998e+02   -0.00    8.26       17  |normal      4.824995e+02   -0.00   68.58        6  |normal      4.914991e+02    1.87   30.27        6  |normal      4.824998e+02   -0.00    0.65       --  |--                    --     inf      --       -- !|normal      4.824998e+02   -0.00   29.79       17  |normal      4.824998e+02    0.00    1.55       18  |normal      4.824998e+02   -0.00   34.74       11  |
sfacloc2_2_80               247    92  2166 min  1.327951e+01  |normal      1.421060e+01    7.01   52.87      176  |normal      1.648563e+01   24.14    2.17        0  |normal      1.982437e+01   49.29    3.95      210  |normal      1.371110e+01    3.25    5.60       --  |timelim     1.327951e+01   -0.00  900.00     1793  |normal      1.327951e+01   -0.00   12.54       89  |iterlim     1.327951e+01   -0.00  899.60     2195  |timelim     1.333833e+01    0.44  900.23    33965  |normal      1.366684e+01    2.92    0.77       --  |--                    --     inf      --       -- !|normal      1.327951e+01   -0.00  236.92      331  |normal      1.327951e+01   -0.00  595.94   123793  |normal      1.327951e+01   -0.00    5.47      715  |
sfacloc2_2_90               215    60   394 min  1.859411e+01  |iterlim     2.228167e+01   19.83    2.74        0  |normal      2.294758e+01   23.41    0.57        0  |normal      2.534094e+01   36.28    0.88      290  |normal      1.864358e+01    0.27    1.15       --  |timelim     1.859411e+01    0.00  900.00    11428  |normal      1.859411e+01    0.00    1.53       29  |normal      1.859411e+01   -0.00   42.55      420  |normal      1.859411e+01   -0.00   55.49    12681  |normal      1.870643e+01    0.60    0.10       --  |--                    --     inf      --       -- !|normal      1.859411e+01    0.00   57.75       87  |normal      1.859411e+01    0.00   19.53     9221  |normal      1.859411e+01    0.00    1.95      348  |
sfacloc2_2_95               187    39   240 min  1.957755e+01  |iterlim     2.870974e+01   46.65    6.52      102  |normal      2.427495e+01   23.99    0.43      200  |iterlim     2.741896e+01   40.05    1.06     1242  |normal      2.007984e+01    2.57    0.70       --  |normal      1.957755e+01    0.00    0.00        0  |normal      1.957755e+01    0.00    0.22        1  |normal      1.957755e+01   -0.00   11.57      172  |normal      1.957755e+01    0.00    5.81     1090  |normal      1.963579e+01    0.30    0.07       --  |--                    --     inf      --       -- !|normal      1.957755e+01    0.00    3.69        1  |normal      1.957755e+01    0.00    3.39     1600  |normal      1.957755e+01    0.00    1.21      151  |
sfacloc2_3_80               324   107  2269 min  1.105852e+01  |normal      1.753376e+01   58.55   91.30      551  |normal      1.384480e+01   25.20    5.20      895  |normal      1.412493e+01   27.73    3.20        9  |normal      1.160661e+01    4.96    8.64       --  |timelim     1.108058e+01    0.20  900.00      172  |normal      1.105852e+01    0.00   35.98      235  |iterlim     2.054604e+01   85.79  891.37      164  |timelim     1.134315e+01    2.57  900.23    21653  |normal      1.105852e+01    0.00    0.56       --  |--                    --     inf      --       -- !|timelim     1.166804e+01    5.51  900.03     1701  |--                    --     inf      --       -- !|normal      1.105852e+01    0.00   46.26    14206  |
sfacloc2_3_90               292    75   497 min  1.509450e+01  |normal      2.051467e+01   35.91    8.02      132  |normal      2.389418e+01   58.30    1.00      650  |normal      1.950280e+01   29.20    0.55        9  |normal      1.688925e+01   11.89    5.89       --  |timelim     1.511622e+01    0.14  900.00      800  |normal      1.509450e+01   -0.00    5.54       67  |normal      1.509450e+01   -0.00  333.76     1267  |normal      1.509476e+01    0.00  238.31    35501  |normal      1.817639e+01   20.42    0.63       --  |--                    --     inf      --       -- !|normal      1.509450e+01   -0.00  420.96     1681  |--                    --     inf      --       -- !|normal      1.509450e+01   -0.00   12.65     4978  |
sfacloc2_3_95               264    54   343 min  1.615112e+01  |normal      2.692578e+01   66.71   17.65      260  |normal      1.874245e+01   16.04    1.54     2858  |normal      2.007590e+01   24.30    1.41     1319  |normal      1.676662e+01    3.81    2.98       --  |normal      1.615112e+01    0.00    0.00        0  |normal      1.615112e+01    0.00    0.65        1  |normal      1.615112e+01   -0.00  145.45     1200  |normal      1.615112e+01    0.00   67.57    10730  |normal      1.725782e+01    6.85    0.15       --  |--                    --     inf      --       -- !|normal      1.615112e+01    0.00  304.73     7827  |--                    --     inf      --       -- !|normal      1.615112e+01    0.00    4.61     1627  |
sfacloc2_4_80               401   122  2372 min  9.953071e+00  |normal      1.425083e+01      --   41.71      450  |normal      1.043273e+01      --   11.62      995  |normal      1.819315e+01      --    3.88       54  |normal      1.057167e+01      --   60.76       --  |timelim     1.011238e+01      --  900.00       71  |normal      9.953071e+00      --   48.18      749  |--                    --      --      --       -- !|timelim     1.059798e+01      --  900.15    23620  |normal      1.784762e+01      --    1.69       --  |--                    --      --      --       -- !|timelim     1.002379e+01      --  900.02     1911  |--                    --      --      --       -- !|normal      9.953071e+00      --   67.08    29567  |
sfacloc2_4_90               369    90   600 min  1.341150e+01  |normal      1.602779e+01   19.51   10.81      118  |normal      1.486132e+01   10.81    2.46     1129  |normal      1.593834e+01   18.84    0.69        6  |normal      1.362642e+01    1.60    7.39       --  |timelim     1.341150e+01    0.00  900.00      346  |normal      1.341150e+01    0.00    8.70      209  |timelim     1.442793e+01    7.58  900.15     1550  |timelim     1.344423e+01    0.24  900.64    97635  |normal      1.414001e+01    5.43    0.62       --  |--                    --     inf      --       -- !|normal      1.341150e+01    0.00  662.58     2125  |--                    --     inf      --       -- !|normal      1.341150e+01    0.00   13.54     3398  |
sfacloc2_4_95               341    69   446 min  1.429918e+01  |normal      1.728941e+01   20.91   18.79     1722  |normal      1.527304e+01    6.81    3.83     8435  |normal      2.397029e+01   67.63    2.93     6234  |normal      1.431600e+01    0.12    6.73       --  |normal      1.429918e+01   -0.00    1.00        0  |normal      1.429918e+01   -0.00    1.17        1  |timelim     1.447435e+01    1.23  900.26     2192  |normal      1.429918e+01   -0.00   69.77     8363  |normal      1.549089e+01    8.33    0.34       --  |--                    --     inf      --       -- !|normal      1.429918e+01   -0.00  473.41     2199  |--                    --     inf      --       -- !|normal      1.429918e+01   -0.00    9.21     2874  |
sjup2                      1697     8 17086 min  1.122903e+04  |normal      1.122903e+04    0.00  552.53        0  |normal      1.132403e+04    0.85   84.42        0  |normal      1.122903e+04    0.00   13.87        1  |timelim     1.132403e+04    0.85  900.01       --  |normal      1.122903e+04    0.00   25.34        0  |normal      1.122903e+04    0.00   86.92        1  |--                    --     inf      --       -- !|timelim              inf     inf  900.09      560  |normal                --     inf    0.32       --  |normal      1.122903e+04    0.00   20.23        1  |timelim              inf     inf  900.15        0  |normal                --     inf    0.50       --  |--                    --     inf      --       -- !|
smallinvSNPr1b020-022       101   100     4 min  2.494273e-01  |normal      2.494273e-01    0.00   11.28       30  |normal      2.516767e-01    0.90    2.45        0  |normal      2.494273e-01    0.00    0.57        0  |normal      2.494273e-01    0.00    0.60       --  |timelim     2.723206e-01    9.18  900.00        9  |normal      2.494273e-01    0.00    5.78       13  |normal      2.494273e-01    0.00   19.54      419  |normal      2.494273e-01    0.00  123.30     2198  |normal      2.494273e-01    0.00    0.07       --  |normal      2.494273e-01    0.00    0.26        1  |normal      4.190978e-01   68.02  860.26        0  |normal      2.494273e-01    0.00    0.89      207  |normal      2.494273e-01    0.00   88.46    24479  |
smallinvSNPr1b100-110       101   100     4 min  5.813078e+00  |normal      5.813078e+00    0.00   11.11       12  |normal      5.815307e+00    0.04    7.90        0  |normal      5.813078e+00    0.00    0.40        0  |normal      5.813078e+00    0.00    0.98       --  |normal      5.815631e+00    0.04  784.00       27  |normal      5.815631e+00    0.04   26.52      155  |normal      5.813078e+00    0.00    2.22       48  |normal      5.813078e+00    0.00  569.72     7697  |normal      5.815631e+00    0.04    0.05       --  |normal      5.813078e+00    0.00    0.29        1  |timelim     2.616556e+01  350.12  900.13        0  |normal      5.813078e+00    0.00    0.46       75  |timelim     5.813078e+00   -0.00  900.00    19044  |
smallinvSNPr1b150-165       101   100     4 min  1.299120e+01  |normal      1.299120e+01    0.00   11.33       12  |normal      1.300900e+01    0.14   10.36        0  |normal      1.299120e+01    0.00    0.41        0  |normal      1.299120e+01    0.00    1.09       --  |normal      1.299120e+01    0.00  389.00       36  |normal      1.299120e+01    0.00    9.60       35  |normal      1.299120e+01    0.00    4.52      101  |normal      1.299120e+01    0.00  723.81     9174  |normal      1.306262e+01    0.55    0.17       --  |normal      1.299120e+01    0.00    0.49       52  |timelim     6.043034e+01  365.16  900.21        0  |normal      1.299120e+01    0.00    0.73      164  |timelim     1.352136e+01    4.08  900.00   117243  |
smallinvSNPr1b200-220       101   100     4 min  2.309925e+01  |normal      2.309925e+01    0.00   12.76       53  |normal      2.309925e+01    0.00    9.52        0  |normal      2.309925e+01    0.00    0.45        0  |normal      2.309925e+01    0.00    1.08       --  |normal      2.309925e+01    0.00  674.00       34  |normal      2.309925e+01    0.00   15.06       65  |normal      2.309925e+01    0.00    1.40       24  |normal      2.309925e+01    0.00  510.83     7627  |normal      2.315160e+01    0.23    0.07       --  |normal      2.309925e+01    0.00    0.46       76  |timelim     1.047068e+02  353.29  900.37        0  |normal      2.309925e+01    0.00    0.44       73  |timelim     2.315235e+01    0.23  900.00    96166  |
smallinvSNPr2b010-011       101   100     4 min  6.652821e-02  |normal      6.652821e-02    0.00   10.87        0  |normal      6.652821e-02    0.00    1.12        0  |normal      6.652821e-02    0.00    0.59        0  |normal      6.652821e-02    0.00    0.48       --  |normal      6.652821e-02    0.00  141.00        2  |normal      6.652821e-02    0.00    4.18        7  |normal      6.652821e-02    0.00    2.70       10  |normal      6.652821e-02    0.00   22.69      259  |normal      6.652821e-02    0.00    0.04       --  |normal      6.652821e-02    0.00    0.30        1  |timelim     6.808016e-02    2.33  900.19        0  |normal      6.652821e-02    0.00    0.38       56  |normal      6.652821e-02    0.00    3.89      310  |
smallinvSNPr2b020-022       101   100     4 min  2.611268e-01  |normal      2.611268e-01    0.00   11.06        9  |normal      2.611268e-01    0.00    4.15        0  |normal      2.611268e-01    0.00    0.60        0  |normal      2.611268e-01    0.00    0.54       --  |timelim     2.289474e+00  776.77  900.00        7  |normal      2.611268e-01    0.00    5.93       13  |normal      2.611268e-01    0.00    4.64       64  |normal      2.611268e-01    0.00   45.57      738  |normal      2.611268e-01    0.00    0.10       --  |normal      2.611268e-01    0.00    0.25        1  |timelim     1.817771e+00  596.13  900.17        0  |normal      2.611268e-01    0.00    0.96      204  |normal      2.611268e-01   -0.00   24.40     5664  |
smallinvSNPr2b050-055       101   100     4 min  1.502224e+00  |normal      1.502224e+00    0.00   11.48       33  |normal      1.502224e+00    0.00    3.45        0  |normal      1.502224e+00    0.00    0.48        0  |normal      1.502224e+00    0.00    0.70       --  |normal      1.502224e+00    0.00  523.00       10  |normal      1.502224e+00    0.00    5.60       13  |normal      1.502224e+00    0.00    6.35      100  |normal      1.502224e+00    0.00  106.14     1992  |normal      1.502224e+00    0.00    0.09       --  |normal      1.502224e+00    0.00    0.30        1  |timelim     2.604408e+00   73.37  900.15        0  |normal      1.502224e+00    0.00    0.66      139  |normal      1.502224e+00    0.00  180.37    24614  |
smallinvSNPr2b100-110       101   100     4 min  5.977725e+00  |normal      5.977725e+00   -0.00   11.60      162  |normal      5.977725e+00    0.00    7.69        0  |normal      5.977725e+00    0.00    0.43        0  |normal      5.977725e+00    0.00    0.92       --  |normal      5.977725e+00    0.00  686.00       28  |normal      5.982778e+00    0.08   24.28      157  |normal      5.977725e+00    0.00   19.07      401  |normal      5.977725e+00    0.00   85.88     1856  |normal      6.004815e+00    0.45    0.17       --  |normal      5.977725e+00    0.00    0.39        1  |timelim              inf     inf  900.12        0  |normal      5.977725e+00    0.00    3.59      603  |timelim     5.977725e+00   -0.00  900.46    11275  |
smallinvSNPr2b150-165       101   100     4 min  1.336053e+01  |normal      1.336053e+01    0.00   11.24       22  |normal      1.337536e+01    0.11    7.32        0  |normal      1.336053e+01    0.00    0.40        0  |normal      1.336053e+01    0.00    1.00       --  |normal      1.336053e+01    0.00  439.00       19  |normal      1.336053e+01    0.00   36.21      351  |normal      1.336053e+01    0.00    3.86       64  |normal      1.336053e+01    0.00  193.81     3485  |normal      1.336053e+01    0.00    0.28       --  |normal      1.336053e+01    0.00    0.46        1  |timelim     8.617598e+01  545.00  900.19        0  |normal      1.336053e+01    0.00    0.64      126  |timelim     1.342385e+01    0.47  900.00   154247  |
smallinvSNPr2b200-220       101   100     4 min  2.375247e+01  |normal      2.375247e+01    0.00   11.18       28  |normal      2.375247e+01    0.00    6.01        0  |normal      2.375247e+01    0.00    0.42        0  |normal      2.375247e+01    0.00    1.04       --  |normal      2.375247e+01    0.00  550.00       43  |normal      2.375247e+01    0.00   22.26      107  |normal      2.375247e+01    0.00    8.71      201  |normal      2.375247e+01    0.00  283.57     4701  |normal      2.375247e+01    0.00    0.17       --  |normal      2.375247e+01    0.00    0.56       43  |timelim     8.714246e+01  266.88  900.08        0  |normal      2.375247e+01    0.00    1.05      238  |timelim     2.416970e+01    1.76  900.00    12469  |
