                       Direction  NumberOfDiscreteVariables  NumberOfEquations  NumberOfNonZeros  NumberOfNonlinearNonZeros  NumberOfVariables  KnownPrimalBound  KnownDualBound   Fail FailReason
                      FailReason                                                                                                                                                                                                                                                                                                                                                                                                                  Primal bound contradicts best known dual bound                                                                                                                                                                                                                                                                                                   
                      Gap                                  0.00088774                      0                                               0               0.001001                                        0.000819947  0.000664978            0                                     0.000820607                                      0.00339371                                     0.000671303                                     0.000538013                                               0                                               0                                               0                                                  0                                               0                                     0.000538375                                               0
                      PrimalGap                           0.000806419            0.000530392                                    -1.02168e-10           -1.02168e-10                                        0.000782356  0.000434992  0.000462181                                     0.000782356                                      0.00330507                                     0.000582905                                     0.000491693                                             inf                                    -1.02168e-10                                    -1.02168e-10                                       -1.50022e-10                                    -6.65753e-09                                     0.000461782                                    -1.02168e-10
                      DualGap                             8.12557e-05           -0.000530392                                     1.02168e-10               0.001001                                         3.7561e-05  0.000229886 -0.000462181                                     3.82211e-05                                     8.83469e-05                                     8.83466e-05                                      4.6297e-05                                             inf                                     1.02168e-10                                     1.02168e-10                                        1.50022e-10                                     6.65753e-09                                     7.65567e-05                                     1.02168e-10
smallinvDAXr4b010-011 JulianDate                              43203.9                43249.2                                         43248.8                43248.9                                            43249.2      43249.2        43254                                         43248.8                                         43249.4                                         43249.3                                         43249.4                                         43248.8                                               0                                               0                                              43203                                           43203                                         43242.2                                             NaN
                      TerminationStatus                             0                      0                                               0                      1                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                               0                                               0                                               0
                      PrimalBound                            0.398797               0.398797                                        0.398797               0.398797                                           0.398797     0.398797     0.398797                                        0.398797                                        0.398797                                        0.398797                                        0.398797                                               0                                        0.398797                                        0.398797                                           0.398797                                        0.398797                                        0.398797                                        0.398797
                      DualBound                              0.397797               0.398797                                        0.398797               0.397291                                           0.397833      0.39786     0.398797                                        0.397817                                        0.397903                                        0.398797                                        0.398797                                               0                                        0.398797                                        0.398797                                           0.398797                                        0.398797                                        0.398725                                        0.398797
                      SolverTime                                 1.42                  6.557                                           1.501                899.924                                              0.251        0.217     0.173551                                           0.282                                           1.254                                           3.208                                           0.953                                           2.904                                        0.989629                                        0.458403                                            12.4741                                         3.17704                                           6.758                                            0.27
                      NumberOfIterations                            0                 353798                                              74                      4                                                  0          827            0                                             911                                           12706                                               7                                            2583                                             477                                               0                                               0                                                NaN                                             NaN                                            7552                                               0
                      NumberOfDomainViolations                      0                      0                                               0                      0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                NaN                                             NaN                                             NaN                                               0
                      NumberOfNodes                                41                    NaN                                             NaN                      1                                                119           86         1175                                             112                                            5801                                               0                                             178                                              20                                               0                                               0                                                NaN                                             NaN                                           41102                                             NaN
                      Fail                                      False                  False                                           False                  False                                              False        False        False                                           False                                           False                                           False                                           False                                            True                                           False                                           False                                              False                                           False                                           False                                           False
                      FailReason                                                                                                                                                                                                                                                                                                                                                                                                                  Primal bound contradicts best known dual bound                                                                                                                                                                                                                                                                                                   
                      Gap                                  0.00251384                      0                                               0             0.00379067                                         0.00242421   0.00235741            0                                      0.00246513                                       0.0022479                                               0                                               0                                               0                                               0                                               0                                                  0                                               0                                     0.000181948                                               0
                      PrimalGap                                     0                      0                                               0                      0                                                  0            0            0                                               0                                               0                                               0                                               0                                             inf                                               0                                               0                                       -1.87917e-08                                    -1.65221e-08                                               0                                               0
                      DualGap                              0.00251384                      0                                               0             0.00379067                                         0.00242421   0.00235742            0                                      0.00246513                                       0.0022479                                               0                                               0                                             inf                                               0                                               0                                        1.87917e-08                                     1.65221e-08                                     0.000181948                                               0
smallinvDAXr4b020-022 JulianDate                              43203.9                43249.2                                         43248.8                43248.9                                            43249.2      43249.2        43254                                         43248.8                                         43249.4                                         43249.3                                         43249.4                                         43248.8                                               0                                               0                                              43203                                           43203                                         43242.2                                             NaN
                      TerminationStatus                             0                      0                                               0                      0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                               0                                               0                                               0
                      PrimalBound                             1.57153                1.57153                                         1.57153                1.57153                                            1.57153      1.57153      1.57153                                         1.57153                                         1.57153                                         1.57153                                         1.57153                                               0                                         1.57153                                         1.57153                                            1.57153                                         1.57153                                         1.57153                                         1.57153
                      DualBound                               1.56996                1.57153                                         1.57153                1.56996                                            1.57069      1.57016      1.57153                                         1.57053                                         1.57019                                         1.57153                                         1.57153                                               0                                         1.57153                                         1.57153                                            1.57153                                         1.57153                                         1.57057                                         1.57153
                      SolverTime                                 1.77                 13.381                                           0.869                727.657                                              0.157        0.213     0.184908                                           0.223                                          13.418                                           6.213                                           0.296                                           0.409                                         1.77944                                        0.261108                                            33.0848                                          4.6759                                           8.248                                            0.25
                      NumberOfIterations                            0                 729465                                              73                      4                                                  0          754            0                                             565                                           43919                                               8                                             584                                             104                                               0                                               0                                                NaN                                             NaN                                            9999                                               0
                      NumberOfDomainViolations                      0                      0                                               0                      0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                NaN                                             NaN                                             NaN                                               0
                      NumberOfNodes                                52                    NaN                                             NaN                      4                                                 67           41         1179                                              67                                           19601                                               0                                              57                                               0                                               0                                               0                                                NaN                                             NaN                                           58459                                             NaN
                      Fail                                      False                  False                                           False                  False                                              False        False        False                                           False                                           False                                           False                                           False                                            True                                           False                                           False                                              False                                           False                                           False                                           False
                      FailReason                                                                                                                                                                                                                                                                                                                                                                                                                  Primal bound contradicts best known dual bound                                                                                                                                                                                                                                                                                                   
                      Gap                                       0.001                      0                                     6.36323e-10               0.001001                                        0.000534094  0.000872118            0                                     0.000637044                                     0.000852807                                               0                                               0                                               0                                               0                                               0                                                  0                                               0                                     0.000606874                                               0
                      PrimalGap                                     0                      0                                               0                      0                                                  0 -3.71162e-07            0                                               0                                               0                                               0                                               0                                             inf                                               0                                               0                                       -4.76867e-09                                    -1.94535e-08                                               0                                               0
                      DualGap                                   0.001                      0                                     6.36323e-10               0.001001                                        0.000534094  0.000872489            0                                     0.000637044                                     0.000852807                                               0                                               0                                             inf                                               0                                               0                                        4.76867e-09                                     1.94535e-08                                     0.000606874                                               0
smallinvDAXr4b050-055 JulianDate                              43203.9                43249.2                                         43248.8                43248.9                                            43249.2      43249.2        43254                                         43248.8                                         43249.4                                         43249.3                                         43249.4                                         43248.8                                               0                                               0                                              43203                                           43203                                         43242.2                                             NaN
                      TerminationStatus                             0                      0                                               0                      0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                               0                                               0                                               0
                      PrimalBound                             9.80535                9.79714                                         9.79714                9.79941                                            9.80122      9.79714      9.79714                                         9.80122                                         17.4442                                         9.79714                                         9.80122                                               0                                         9.79714                                         9.79714                                            9.79714                                         9.79714                                         9.79941                                         9.79714
                      DualBound                               9.79555                9.79714                                         9.79714                9.78961                                            9.79466      9.78932      9.79714                                         9.79437                                         17.4442                                         9.79714                                         9.79373                                               0                                         9.79714                                         9.79714                                            9.79714                                         9.79714                                         9.79031                                         9.79714
                      SolverTime                                 2.19                  16.31                                           1.544                451.498                                              0.338         0.31     0.157508                                            0.32                                           7.432                                           7.381                                           1.255                                           0.429                                         3.92509                                         0.68959                                            53.4778                                         3.41264                                           7.994                                            0.38
                      NumberOfIterations                            0                 655489                                              94                      4                                                  0         1421            0                                            1059                                               5                                               6                                            3425                                             170                                               0                                               0                                                NaN                                             NaN                                            9234                                               0
                      NumberOfDomainViolations                      0                      0                                               0                      0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                NaN                                             NaN                                             NaN                                               0
                      NumberOfNodes                                84                    NaN                                             NaN                      9                                                161          186         1392                                             152                                               0                                               0                                             288                                               0                                               0                                               0                                                NaN                                             NaN                                           57295                                             NaN
                      Fail                                      False                  False                                           False                  False                                              False        False        False                                           False                                            True                                           False                                           False                                            True                                           False                                           False                                              False                                           False                                           False                                           False
                      FailReason                                                                                                                                                                                                                                                                  Dual bound contradicts best known primal bound                                                                                                  Primal bound contradicts best known dual bound                                                                                                                                                                                                                                                                                                   
                      Gap                                       0.001                      0                                               0               0.001001                                        0.000670352  0.000799184            0                                      0.00069944                                               0                                               0                                     0.000764766                                               0                                               0                                               0                                                  0                                               0                                     0.000929509                                               0
                      PrimalGap                           0.000837322                      0                                               0            0.000231756                                        0.000416474 -1.02071e-10            0                                     0.000416474                                        0.780543                                               0                                     0.000416474                                             inf                                               0                                               0                                       -7.64927e-10                                    -9.18996e-09                                     0.000231756                                               0
                      DualGap                             0.000162542                      0                                               0            0.000769066                                        0.000253772  0.000799184            0                                     0.000282849                                       -0.780543                                               0                                     0.000348147                                             inf                                               0                                               0                                        7.64927e-10                                     9.18996e-09                                     0.000697591                                               0
smallinvDAXr4b100-110 JulianDate                              43203.9                43249.2                                         43248.8                43248.9                                            43249.2      43249.2        43254                                         43248.8                                         43249.4                                         43249.3                                         43249.4                                         43248.8                                               0                                               0                                              43203                                           43203                                         43242.2                                             NaN
                      TerminationStatus                             0                      0                                               0                      0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                               0                                               0                                               0
                      PrimalBound                             39.1735                39.1765                                         39.1621                39.1825                                            39.1735      39.1694      39.1621                                         39.1735                                         39.1765                                         39.1765                                         39.1735                                               0                                         39.1621                                         39.1621                                            39.1621                                         39.1621                                         39.1679                                         39.1621
                      DualBound                               39.1543                39.1765                                         39.1621                39.1434                                            39.1548      39.1426      39.1621                                         39.1547                                         39.1476                                         39.1476                                         39.1547                                               0                                         39.1621                                         39.1621                                            39.1621                                         39.1621                                         39.1486                                         39.1621
                      SolverTime                                 3.02                 42.635                                           5.593                183.722                                               0.29        0.102     0.180319                                             0.3                                         105.215                                           7.919                                           1.326                                           1.446                                          6.0805                                         1.38956                                            55.8502                                         6.06425                                           8.413                                             0.4
                      NumberOfIterations                            0                1392423                                              81                      4                                                  0          116            0                                             958                                          426217                                               9                                            3561                                             510                                               0                                               0                                                NaN                                             NaN                                           14400                                               0
                      NumberOfDomainViolations                      0                      0                                               0                      0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                NaN                                             NaN                                             NaN                                               0
                      NumberOfNodes                                77                    NaN                                             NaN                      9                                                137            1          835                                             140                                          191499                                               0                                             274                                               2                                               0                                               0                                                NaN                                             NaN                                           59411                                             NaN
                      Fail                                      False                  False                                           False                  False                                              False        False        False                                           False                                           False                                           False                                           False                                            True                                           False                                           False                                              False                                           False                                           False                                           False
                      FailReason                                                                                                                                                                                                                                                                                                                                                                                                                  Primal bound contradicts best known dual bound                                                                                                                                                                                                                                                                                                   
                      Gap                                 0.000489898                      0                                               0               0.001001                                        0.000476833  0.000684173            0                                      0.00047958                                     0.000738145                                     0.000738148                                     0.000480117                                               0                                               0                                               0                                                  0                                               0                                     0.000493158                                               0
                      PrimalGap                           0.000289575            0.000366762                                               0            0.000520926                                        0.000289575  0.000185661            0                                     0.000289575                                     0.000366762                                     0.000366762                                     0.000289575                                             inf                                               0                                               0                                       -1.91361e-10                                    -6.24033e-09                                     0.000147222                                               0
                      DualGap                             0.000200265           -0.000366762                                               0            0.000479825                                        0.000187204  0.000498419            0                                      0.00018995                                     0.000371247                                      0.00037125                                     0.000190486                                             inf                                               0                                               0                                        1.91361e-10                                     6.24033e-09                                     0.000345886                                               0
smallinvDAXr4b150-165 JulianDate                              43203.9                43249.2                                         43248.8                43248.9                                            43249.2      43249.2        43254                                         43248.8                                         43249.4                                         43249.3                                         43249.4                                         43248.8                                               0                                               0                                              43203                                           43203                                         43242.2                                             NaN
                      TerminationStatus                             0                      0                                               0                      0                                                  0            0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                                  0                                               0                                               0                                               0
                      PrimalBound                              88.144                88.1559                                         88.1049                88.1053                                            88.1705       88.147      88.1194                                         88.1705                                         88.1556                                         88.1534                                         88.1621                                               0                                         88.1049                                         88.1053                                            88.1049                                         88.1053                                         88.1245                                         88.1049
