                        Direction  NumberOfDiscreteVariables  NumberOfEquations  NumberOfNonZeros  NumberOfNonlinearNonZeros  NumberOfVariables  KnownPrimalBound  KnownDualBound   Fail FailReason
                       FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
                       Gap                                                               1.5407                                        0.183903    0.0961877     0.175807                                         0.13778                                        0.146574                                        0.172401                                        0.156292     0.195925                                        0.230834                                        0.160763                                        0.102755                                        0.136919                                         0.49204                                        0.146664             0.142164                                         0.18648                                        0.111022     0.162219                                         0.40308
                       PrimalGap                                                        0.63151                                        0.045772            0    0.0393677                                       0.0198504                                       0.0127972                                       0.0356106                                       0.0326542    0.0563916                                       0.0872281                                       0.0278594                                      0.00474176                                      0.00427061                                        0.317958                                       0.0128778           0.00890799                                       0.0480491                                      0.00835604     0.012125                                       0.0271542
                       DualGap                                                         0.557272                                        0.132085    0.0961877     0.131272                                        0.115634                                        0.132086                                        0.132086                                        0.119728     0.132085                                        0.132085                                        0.129302                                       0.0975507                                        0.132085                                        0.132085                                        0.132085             0.132079                                        0.132085                                        0.101816     0.148296                                        0.365987
portfol_roundlot       JulianDate                                                       43394.2                                             NaN        43360      43383.1                                           43363                                         43361.8                                         43361.3                                         43404.1      43359.4                                         43366.1                                         43389.4                                           43203                                         43373.7                                               0                                               0                  NaN                                           43203                                         43367.4      43358.7                                         43382.1
                       TerminationStatus                                                      0                                               0            0            0                                               0                                               1                                               3                                               1            0                                               8                                               8                                               0                                               0                                               0                                               0                    8                                               1                                               0            0                                               0
                       PrimalBound                                                     0.028559                                        0.356489    0.0282933    0.0282936                                       0.0282902                                        0.029076                                             inf                                       0.0502953    0.0282913                                             inf                                             inf                                       0.0282913                                       0.0282902                                             inf                                             inf                  inf                                         0.35649                                       0.0282902    0.0283869                                       0.0282973
                       DualBound                                                      0.0290211                                         0.35649     0.028265    0.0282902                                       0.0282902                                       0.0282901                                            -inf                                      0.00483464    0.0282913                                            -inf                                            -inf                                       0.0282902                                       0.0282902                                             inf                                             inf                 -inf                                       0.0282902                                       0.0282902    0.0282739                                       0.0282973
                       SolverTime                                                        27.929                                            0.01        2.961        5.827                                          41.432                                         900.057                                             NaN                                         930.518       24.321                                             NaN                                             NaN                                          139.15                                            0.09                                        0.009444                                        0.010579                    0                                         900.021                                           4.021        0.124                                         398.873
                       NumberOfIterations                                                    45                                               0            4            0                                          107739                                           91321                                             NaN                                         9497180      1567398                                             NaN                                             NaN                                             NaN                                             943                                               0                                               0                    0                                             NaN                                           13693           23                                               0
                       NumberOfDomainViolations                                               0                                               0            0            0                                               2                                               2                                             NaN                                               2            0                                             NaN                                             NaN                                             NaN                                             NaN                                               0                                               0                    0                                             NaN                                               0            0                                               0
                       NumberOfNodes                                                        NaN                                             NaN            0           51                                            9468                                          155531                                             NaN                                         1552573          NaN                                             NaN                                             NaN                                             NaN                                              94                                               0                                               0                  NaN                                             NaN                                            3469            1                                        53242843
                       Fail                                                               False                                            True        False        False                                           False                                           False                                           False                                           False        False                                            True                                            True                                           False                                           False                                            True                                            True                 True                                           False                                           False        False                                           False
                       FailReason                                                                Dual bound contradicts best known primal bound                                                                                                                                                                                                                                                                    Termstatus is other                             Termstatus is other                                                                                                  Dual bound contradicts best known primal bound  Dual bound contradicts best known primal bound  Termstatus is other                                                                                                                                                             
                       Gap                                                           -0.0161789                                     -1.0655e-06     0.001001  0.000121441                                               0                                       0.0277794                                             inf                                          9.4031            0                                             inf                                             inf                                      3.6356e-05                                               0                                               0                                               0                  inf                                         11.6012                                               0   0.00399942                                               0
                       PrimalGap                                                            NaN                                             NaN          NaN          NaN                                             NaN                                             NaN                                             NaN                                             NaN          NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                  NaN                                             NaN                                             NaN          NaN                                             NaN
                       DualGap                                                              NaN                                             NaN          NaN          NaN                                             NaN                                             NaN                                             NaN                                             NaN          NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                  NaN                                             NaN                                             NaN          NaN                                             NaN
procurement2mot        JulianDate                                                       43394.2                                             NaN        43360      43383.1                                           43363                                         43361.9                                         43361.3                                         43404.1      43359.4                                         43366.1                                         43389.4                                           43203                                         43373.7                                             NaN                                             NaN                  NaN                                           43203                                         43367.4      43358.7                                         43382.1
                       TerminationStatus                                                      0                                               0            0            0                                               0                                               0                                               0                                               1            0                                               0                                               0                                               0                                               0                                             NaN                                             NaN                  NaN                                               0                                               0            0                                               0
                       PrimalBound                                                      212.071                                         212.071      212.071      212.071                                         212.071                                         212.071                                         212.071                                           209.9      212.071                                         212.071                                         212.071                                         212.071                                         212.071                                             NaN                                             NaN                  NaN                                         212.071                                         212.071      212.071                                         212.071
                       DualBound                                                        212.071                                         212.218      212.283      212.283                                         212.071                                         212.071                                         212.071                                         485.827      212.071                                         212.277                                         212.071                                         212.071                                         212.071                                             NaN                                             NaN                  NaN                                         212.071                                         212.282      212.071                                         212.071
                       SolverTime                                                         4.157                                            0.19        1.811        7.089                                           8.921                                            7.86                                           0.453                                         902.183        0.775                                          157.87                                         197.704                                         70.9119                                          40.199                                             NaN                                             NaN                  NaN                                        0.974336                                         104.809        0.892                                        0.824017
                       NumberOfIterations                                                   100                                               0            4            0                                            8347                                           25959                                              12                                         1063211        14634                                               0                                               0                                             NaN                                        13077134                                             NaN                                             NaN                  NaN                                             NaN                                          351646         4390                                               0
                       NumberOfDomainViolations                                               0                                               0            0            0                                               0                                               0                                               0                                             104            0                                               0                                               0                                             NaN                                             NaN                                             NaN                                             NaN                  NaN                                             NaN                                               0            0                                               0
                       NumberOfNodes                                                        NaN                                             NaN            0          189                                             347                                            1647                                               0                                          222532          NaN                                           10053                                           10930                                             NaN                                             683                                             NaN                                             NaN                  NaN                                             NaN                                           17480           73                                             139
                       Fail                                                               False                                           False        False        False                                           False                                           False                                           False                                           False        False                                           False                                           False                                           False                                           False                                            True                                            True                 True                                           False                                           False        False                                           False
                       FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             No data.                                        No data.             No data.                                                                                                                                                             
                       Gap                                                           3.2835e-07                                     0.000692551        0.001     0.001001                                     1.62487e-09                                     1.24345e-10                                    -1.87956e-11                                         1.31456            0                                     0.000974799                                     1.10116e-08                                      6.1958e-10                                               0                                             NaN                                             NaN                  NaN                                    -5.05185e-09                                     0.000995849            0                                               0
                       PrimalGap                                                     2.3138e-10                                     2.31385e-10  2.31371e-10 -3.64836e-10                                     1.93924e-09                                     4.41848e-10                                     1.83014e-10                                       0.0103422   2.3138e-10                                     1.43744e-10                                     -1.9468e-10                                    -2.25853e-08                                      2.3138e-10                                             inf                                             inf                  inf                                    -7.23056e-09                                     2.25675e-10 -1.60602e-07                                    -2.62558e-07
                       DualGap                                                      3.28119e-07                                     0.000692551        0.001     0.001001                                    -3.14367e-10                                    -3.17502e-10                                     -2.0181e-10                                         1.29087  -2.3138e-10                                     0.000974798                                     1.12062e-08                                     2.32049e-08                                     -2.3138e-10                                             inf                                             inf                  inf                                     2.17872e-09                                     0.000995849  1.60602e-07                                     2.62558e-07
ravempb                JulianDate                                                       43394.2                                             NaN        43360      43383.1                                           43363                                         43361.9                                         43361.3                                         43404.1      43359.4                                         43366.1                                         43389.4                                           43203                                         43373.7                                               0                                               0                  NaN                                           43203                                         43367.4      43358.7                                         43382.1
                       TerminationStatus                                                      0                                               0            0            0                                               0                                               0                                               0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                    0                                               0                                               0            0                                               0
                       PrimalBound                                                       269590                                          269590       269590       269590                                          269590                                          269590                                          269590                                          269590       269590                                          269590                                          269590                                          269590                                          269590                                          269590                                          269590               269590                                          269590                                          269590       269590                                          269590
                       DualBound                                                         269590                                          269533       269321       269321                                          269543                                          269590                                          269590                                          269590       269590                                          269590                                          269590                                          269590                                          269590                                          269590                                          269590               269590                                          269590                                          269543       269590                                          269590
                       SolverTime                                                         1.422                                            0.05        0.153        0.412                                           0.771                                           0.328                                           0.219                                           1.466        0.271                                           0.745                                           0.804                                          3.5271                                          47.019                                        0.186704                                        0.065769                 0.36                                         3.38632                                           0.321        1.935                                        0.220749
                       NumberOfIterations                                                    68                                               0            4            0                                             657                                            1275                                               0                                            1089         2112                                               0                                               0                                             NaN                                         4652516                                               0                                               0                    0                                             NaN                                            1643         5501                                               0
                       NumberOfDomainViolations                                               0                                               0            0            0                                               0                                               0                                               0                                               0            0                                               0                                               0                                             NaN                                             NaN                                               0                                               0                    0                                             NaN                                               0            0                                               0
                       NumberOfNodes                                                        NaN                                             NaN            0            1                                              36                                              32                                               0                                              23          NaN                                             143                                              23                                             NaN                                            1323                                               0                                               0                  NaN                                             NaN                                              64            9                                              27
                       Fail                                                               False                                           False        False        False                                           False                                           False                                           False                                           False        False                                           False                                           False                                           False                                           False                                           False                                           False                False                                           False                                           False        False                                           False
                       FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
                       Gap                                                          2.22389e-14                                     0.000212008     0.001001        0.001                                     0.000176003                                     1.87577e-10                                     1.87577e-10                                               0            0                                    -2.16896e-10                                    -5.24313e-11                                               0                                               0                                               0                                               0         -2.61403e-08                                    -3.12286e-08                                     0.000176002            0                                     1.14197e-07
                       PrimalGap                                                    5.67899e-11                                               0   3.2171e-11  5.67863e-11                                    -1.78771e-10                                    -1.78768e-10                                    -1.78768e-10                                    -2.15123e-10  5.67899e-11                                    -1.60106e-10                                    -1.28361e-10                                    -3.31065e-08                                    -8.01556e-07                                     5.67906e-11                                     5.67906e-11         -3.77922e-08                                    -3.11718e-08                                     5.67899e-11 -2.69186e-11                                     5.18687e-11
                       DualGap                                                     -5.67677e-11                                     0.000212008     0.001001        0.001                                     0.000176003                                     3.66345e-10                                     3.66345e-10                                     2.15123e-10 -5.67899e-11                                    -5.67899e-11                                     7.59301e-11                                     3.31065e-08                                     8.01556e-07                                    -5.67906e-11                                    -5.67906e-11          1.16519e-08                                    -5.67904e-11                                     0.000176002  2.69186e-11                                     1.14146e-07
risk2bpb               JulianDate                                                       43394.2                                             NaN        43360      43383.1                                           43363                                         43361.9                                         43361.3                                         43404.1      43359.4                                         43366.1                                         43389.4                                           43203                                         43373.7                                               0                                               0                  NaN                                           43203                                         43367.4      43358.7                                         43382.1
                       TerminationStatus                                                      0                                               0            0            0                                               0                                               0                                               0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                    0                                               0                                               0            0                                               0
                       PrimalBound                                                     -55.8761                                        -55.8761     -55.8761     -55.8761                                        -55.8761                                        -55.8761                                        -55.8761                                        -55.8761     -55.8761                                        -55.8761                                        -55.7362                                        -56.8185                                        -55.8761                                        -55.8761                                        -55.8761             -55.8761                                        -55.8761                                        -55.8761     -55.8761                                        -55.8761
                       DualBound                                                       -55.8761                                        -55.8761      -55.932     -55.9103                                        -55.9103                                        -55.8761                                        -55.8761                                        -55.8761     -55.8761                                        -55.9029                                        -55.7703                                        -56.8617                                        -55.8761                                        -55.8761                                        -55.8761             -55.8761                                        -55.8761                                        -55.9132     -55.8761                                        -55.9029
                       SolverTime                                                         0.423                                            0.04        0.035        0.361                                           1.633                                           0.305                                           0.066                                           7.205        0.138                                           0.372                                           5.486                                         7.47487                                           0.687                                        0.665967                                        0.241744                 1.33                                        0.221042                                           0.281        0.199                                        0.101315
                       NumberOfIterations                                                    13                                               0            4            0                                             151                                              78                                               0                                             635          518                                               0                                               0                                             NaN                                          180572                                               0                                               0                    0                                             NaN                                             457          456                                               0
                       NumberOfDomainViolations                                               0                                               0            0            0                                               0                                               0                                               0                                               0            0                                               0                                               0                                             NaN                                             NaN                                               0                                               0                    0                                             NaN                                               0            0                                               0
                       NumberOfNodes                                                        NaN                                             NaN            0           25                                               4                                               0                                               0                                              26          NaN                                              27                                              27                                             NaN                                               6                                               0                                               0                  NaN                                             NaN                                              26            1                                               0
                       Fail                                                               False                                           False        False        False                                           False                                           False                                           False                                           False        False                                           False                                            True                                            True                                           False                                           False                                           False                False                                           False                                           False        False                                           False
                       FailReason                                                                                                                                                                                                                                                                                                                                                                                                       Dual bound contradicts best known primal bound  Primal bound contradicts best known dual bound                                                                                                                                                                                                                                                                                                                                  
                       Gap                                                                    0                                               0        0.001  0.000610976                                     0.000611015                                      1.3049e-10                                      1.3049e-10                                               0            0                                     0.000479064                                     0.000612584                                     0.000760644                                               0                                               0                                               0         -1.07094e-08                                    -1.04553e-08                                     0.000662514            0                                     0.000479061
