                            Direction  NumberOfDiscreteVariables  NumberOfEquations  NumberOfNonZeros  NumberOfNonlinearNonZeros  NumberOfVariables  KnownPrimalBound  KnownDualBound   Fail FailReason
                           DualBound                                                         1774.4                                          1774.4       1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4       1774.4       1774.4
                           SolverTime                                                       3.21242                                        0.438821     0.350479                                        0.336002                                        0.359885                                        0.430032                                        0.570709                                         0.42835                                        0.443887                                        0.388497                                        0.433256     0.319264     0.352081
                           NumberOfIterations                                                     0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfDomainViolations                                               0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfNodes                                                         11                                               0            3                                              69                                               3                                               0                                               7                                               0                                               0                                               0                                               0            8            3
                           Fail                                                               False                                           False        False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                           False        False        False
                           FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
                           Gap                                                                    0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           PrimalGap                                                     -8.074e-07                                     -9.7149e-11 -4.73799e-07                                     -9.7149e-11                                    -4.73799e-07                                     -9.7149e-11                                    -9.71484e-11                                     -9.7149e-11                                    -9.71484e-11                                     -9.7149e-11                                     -9.7149e-11 -5.11745e-07 -4.73799e-07
                           DualGap                                                        8.074e-07                                      9.7149e-11  4.73799e-07                                      9.7149e-11                                     4.73799e-07                                      9.7149e-11                                     9.71484e-11                                      9.7149e-11                                     9.71484e-11                                      9.7149e-11                                      9.7149e-11  5.11745e-07  4.73799e-07
rsyn0815m02h               JulianDate                                                       43952.6                                         43968.7      43951.9                                         43952.2                                         43948.9                                         43949.3                                         43949.7                                         43950.1                                         43950.5                                           43951                                         43951.5      43969.1      43969.4
                           TerminationStatus                                                      0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           PrimalBound                                                       1774.4                                          1774.4       1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4       1774.4       1774.4
                           DualBound                                                         1774.4                                          1774.4       1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4       1774.4       1774.4
                           SolverTime                                                       3.50279                                        0.428893     0.488692                                        0.302015                                        0.483679                                        0.434182                                        0.517029                                        0.454208                                        0.453748                                          0.4043                                        0.439116     0.320509     0.399644
                           NumberOfIterations                                                     0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfDomainViolations                                               0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfNodes                                                          7                                               0            8                                              82                                               8                                               0                                               0                                               0                                               0                                               0                                               0            8            8
                           Fail                                                               False                                           False        False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                           False        False        False
                           FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
                           Gap                                                                    0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           PrimalGap                                                   -1.21251e-06                                     5.22572e-11 -1.27003e-06                                    -8.38253e-07                                    -1.27003e-06                                     5.22572e-11                                     5.22572e-11                                     5.22572e-11                                     5.22578e-11                                     5.22572e-11                                     5.22572e-11 -9.20867e-07 -1.27003e-06
                           DualGap                                                      1.21251e-06                                    -5.22572e-11  1.27003e-06                                     8.38253e-07                                     1.27003e-06                                    -5.22572e-11                                    -5.22572e-11                                    -5.22572e-11                                    -5.22578e-11                                    -5.22572e-11                                    -5.22572e-11  9.20867e-07  1.27003e-06
rsyn0815m02m               JulianDate                                                       43952.6                                         43968.7      43951.9                                         43952.2                                         43948.9                                         43949.3                                         43949.7                                         43950.1                                         43950.5                                           43951                                         43951.5      43969.1      43969.4
                           TerminationStatus                                                      0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           PrimalBound                                                       1774.4                                          1774.4       1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4       1774.4       1774.4
                           DualBound                                                         1774.4                                          1774.4       1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4                                          1774.4       1774.4       1774.4
                           SolverTime                                                       86.3192                                         1.22332     0.386479                                        0.867122                                        0.394297                                         1.23682                                         1.61032                                        0.847912                                         1.09869                                        0.942083                                         1.23793     0.722779      0.43349
                           NumberOfIterations                                                     0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfDomainViolations                                               0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfNodes                                                       8011                                            4901          677                                            4512                                             677                                            4901                                            8017                                            4492                                            4890                                            6001                                            4901          794          691
                           Fail                                                               False                                           False        False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                           False        False        False
                           FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
                           Gap                                                                    0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           PrimalGap                                                   -8.57371e-07                                     -9.7335e-11 -1.66996e-07                                    -7.48848e-07                                    -1.66996e-07                                     -9.7335e-11                                    -3.21393e-11                                    -9.71484e-11                                    -9.71484e-11                                    -1.00943e-10                                     -9.7335e-11 -3.81834e-07 -1.66996e-07
                           DualGap                                                      8.57371e-07                                      9.7335e-11  1.66996e-07                                     7.48848e-07                                     1.66996e-07                                      9.7335e-11                                     3.21393e-11                                     9.71484e-11                                     9.71484e-11                                     1.00943e-10                                      9.7335e-11  3.81834e-07  1.66996e-07
rsyn0815m03hfsg            JulianDate                                                       43952.6                                         43968.7      43951.9                                         43952.2                                         43948.9                                         43949.3                                         43949.7                                         43950.1                                         43950.5                                           43951                                         43951.5      43969.1      43969.4
                           TerminationStatus                                                      0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           PrimalBound                                                      2827.93                                         2827.93      2827.93                                         2827.93                                         2827.93                                         2827.93                                         2827.93                                         2827.61                                         2827.93                                         2827.61                                         2827.93      2827.93      2827.93
                           DualBound                                                        2827.93                                         2827.93      2827.93                                         2827.93                                         2827.93                                         2827.93                                         2827.93                                         2827.61                                         2827.93                                         2827.61                                         2827.93      2827.93      2827.93
                           SolverTime                                                        6.6513                                         1.16308     0.661677                                         0.70084                                        0.673805                                          1.1459                                        0.731611                                        0.905133                                         1.05564                                        0.762699                                         1.13626     0.620572     0.664466
                           NumberOfIterations                                                     0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfDomainViolations                                               0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfNodes                                                         28                                               0            3                                               0                                               3                                               0                                               0                                               0                                               0                                               0                                               0           13            3
                           Fail                                                               False                                           False        False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                           False        False        False
                           FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
                           Gap                                                                    0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           PrimalGap                                                            NaN                                             NaN          NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN          NaN          NaN
                           DualGap                                                              NaN                                             NaN          NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN          NaN          NaN
rsyn0815m03h               JulianDate                                                       43952.6                                         43968.7      43951.9                                         43952.2                                         43948.9                                         43949.3                                         43949.7                                         43950.1                                         43950.5                                           43951                                         43951.5      43969.1      43969.4
                           TerminationStatus                                                      0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           PrimalBound                                                      2827.93                                         2827.93      2827.61                                         2827.93                                         2827.61                                         2827.93                                         2827.93                                         2827.93                                         2827.93                                         2827.93                                         2827.93      2827.93      2827.61
                           DualBound                                                        2827.93                                         2827.93      2827.61                                         2827.93                                         2827.61                                         2827.93                                         2827.93                                         2827.93                                         2827.93                                         2827.93                                         2827.93      2827.93      2827.61
                           SolverTime                                                        4.4428                                          1.1071     0.676352                                        0.441944                                        0.671208                                         1.11584                                        0.824731                                         1.04893                                         1.03793                                        0.888401                                          1.1165     0.658531     0.673019
                           NumberOfIterations                                                     0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfDomainViolations                                               0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfNodes                                                         10                                               0           14                                              15                                              14                                               0                                               0                                               0                                               0                                               0                                               0            6           14
                           Fail                                                               False                                           False        False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                           False        False        False
                           FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
                           Gap                                                                    0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           PrimalGap                                                   -1.37485e-06                                    -6.85959e-11  0.000111385                                    -3.64647e-07                                     0.000111385                                    -6.85959e-11                                    -6.85962e-11                                    -6.90443e-11                                    -6.85962e-11                                    -6.85962e-11                                    -6.85959e-11 -5.45324e-07  0.000111385
                           DualGap                                                      1.37485e-06                                     6.85959e-11 -0.000111385                                     3.64647e-07                                    -0.000111385                                     6.85959e-11                                     6.85962e-11                                     6.90443e-11                                     6.85962e-11                                     6.85962e-11                                     6.85959e-11  5.45324e-07 -0.000111385
rsyn0815m03m               JulianDate                                                       43952.6                                         43968.7      43951.9                                         43952.2                                         43948.9                                         43949.3                                         43949.7                                         43950.1                                         43950.5                                           43951                                         43951.5      43969.1      43969.4
                           TerminationStatus                                                      0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           PrimalBound                                                      2460.19                                         2827.93      2827.93                                         2827.93                                         2827.93                                         2827.93                                         2827.93                                         2827.93                                         2827.93                                         2827.93                                         2827.93      2827.93      2827.93
                           DualBound                                                        2460.19                                         2827.93      2827.93                                         2827.93                                         2827.93                                         2827.93                                         2827.93                                         2827.93                                         2827.93                                         2827.93                                         2827.93      2827.93      2827.93
                           SolverTime                                                       76.1803                                         4.25346      1.01389                                          2.1361                                         1.01676                                         4.19851                                         2.39978                                         2.61483                                         2.67653                                         2.21041                                         4.21721      1.99884      1.07838
                           NumberOfIterations                                                     0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfDomainViolations                                               0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfNodes                                                       8321                                           17703         2805                                            3158                                            2805                                           17703                                            8847                                           14437                                           12652                                           14131                                           17703         2205         2416
                           Fail                                                                True                                           False        False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                           False        False        False
                           FailReason                Dual bound contradicts best known primal bound                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
                           Gap                                                                    0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           PrimalGap                                                       0.149474                                    -4.66649e-11  -3.7309e-07                                    -4.86864e-07                                     -3.7309e-07                                    -4.66649e-11                                    -4.12175e-11                                    -6.46025e-11                                    -4.66649e-11                                    -4.66652e-11                                    -4.66649e-11 -2.19145e-07  -3.4721e-07
                           DualGap                                                        -0.149474                                     4.66649e-11   3.7309e-07                                     4.86864e-07                                      3.7309e-07                                     4.66649e-11                                     4.12175e-11                                     6.46025e-11                                     4.66649e-11                                     4.66652e-11                                     4.66649e-11  2.19145e-07   3.4721e-07
rsyn0815m04hfsg            JulianDate                                                       43952.6                                         43968.7      43951.9                                         43952.2                                         43948.9                                         43949.3                                         43949.7                                         43950.1                                         43950.5                                           43951                                         43951.5      43969.1      43969.4
                           TerminationStatus                                                      0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           PrimalBound                                                      3410.86                                         3410.85      3410.86                                         3408.85                                         3410.86                                         3410.85                                         3408.85                                         3410.85                                         3410.85                                         3410.85                                         3410.85      3410.86      3410.86
                           DualBound                                                        3410.86                                         3410.85      3410.86                                         3408.85                                         3410.86                                         3410.85                                         3408.85                                         3410.85                                         3410.85                                         3410.85                                         3410.85      3410.86      3410.86
