                         Direction  NumberOfDiscreteVariables  NumberOfEquations  NumberOfNonZeros  NumberOfNonlinearNonZeros  NumberOfVariables  KnownPrimalBound  KnownDualBound   Fail FailReason
                        NumberOfNodes                                                        120                                               0              0                                               9                   113                     0                   70                                               0                                               0                                               9                                               3                                               0                                               0                                               0                                               0
                        Fail                                                               False                                           False          False                                           False                 False                 False                False                                           False                                           False                                           False                                           False                                           False                                            True                                           False                                           False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                Dual bound contradicts best known primal bound                                                                                                
                        Gap                                                                    0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        PrimalGap                                                    0.000371568                                      0.00083433    0.000469516                                     0.000752038           0.000371568           0.000469516           0.00052584                                      0.00083433                                     0.000469516                                     0.000752038                                    -1.02168e-10                                     0.000224826                                      0.00142693                                     0.000281153                                     0.000281153
                        DualGap                                                     -0.000371568                                     -0.00083433   -0.000469516                                    -0.000752038          -0.000371568          -0.000469516          -0.00052584                                     -0.00083433                                    -0.000469516                                    -0.000752038                                     1.02168e-10                                    -0.000224826                                     -0.00142693                                    -0.000281153                                    -0.000281153
smallinvDAXr3b010-011   JulianDate                                                       43261.8                                           43262        43261.9                                         43262.1               43262.2               43262.5              43262.8                                         43263.3                                         43262.9                                         43263.5                                         43265.9                                         43268.5                                         43267.9                                           43263                                         43263.1
                        TerminationStatus                                                      0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        PrimalBound                                                     0.398797                                        0.398797       0.398797                                        0.398797              0.398797              0.398797             0.398797                                        0.398797                                        0.398797                                        0.398797                                        0.398797                                        0.398797                                        0.398797                                        0.398797                                        0.398797
                        DualBound                                                       0.398797                                        0.398797       0.398797                                        0.398797              0.398797              0.398797             0.398797                                        0.398797                                        0.398797                                        0.398797                                        0.398797                                        0.398797                                        0.398797                                        0.398797                                        0.398797
                        SolverTime                                                      0.217952                                        0.582466       0.252636                                        0.829749              0.169115                0.2313             0.191518                                        0.328078                                        0.193763                                         0.47902                                        0.185251                                        0.634622                                        0.504913                                         1.26305                                          1.3607
                        NumberOfIterations                                                     0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        NumberOfDomainViolations                                               0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        NumberOfNodes                                                        889                                            3288           1019                                            2449                  1114                  1019                  915                                            2769                                             508                                            1194                                            1821                                            1137                                            1106                                            6055                                            5921
                        Fail                                                               False                                           False          False                                           False                 False                 False                False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                           False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
                        Gap                                                                    0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        PrimalGap                                                              0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        DualGap                                                                0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
smallinvDAXr3b020-022   JulianDate                                                       43261.8                                           43262        43261.9                                         43262.1               43262.2               43262.5              43262.8                                         43263.3                                         43262.9                                         43263.5                                         43265.9                                         43268.5                                         43267.9                                           43263                                         43263.1
                        TerminationStatus                                                      0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        PrimalBound                                                      1.57153                                         1.57153        1.57153                                         1.57153               1.57153               1.57153              1.57153                                         1.57153                                         1.57153                                         1.57153                                         1.57153                                         1.57153                                         1.57153                                         1.57153                                         1.57153
                        DualBound                                                        1.57153                                         1.57153        1.57153                                         1.57153               1.57153               1.57153              1.57153                                         1.57153                                         1.57153                                         1.57153                                         1.57153                                         1.57153                                         1.57153                                         1.57153                                         1.57153
                        SolverTime                                                      0.178249                                        0.400525       0.295288                                         0.54624              0.212273              0.240851             0.232242                                        0.208162                                        0.188276                                        0.535581                                        0.225167                                        0.478427                                        0.520294                                         1.04723                                           1.053
                        NumberOfIterations                                                     0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        NumberOfDomainViolations                                               0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        NumberOfNodes                                                       1346                                             888           1132                                            1600                  1433                  1132                 1337                                            1050                                             289                                            2123                                            1420                                            1139                                            1176                                            6612                                            6612
                        Fail                                                               False                                           False          False                                           False                 False                 False                False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                           False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
                        Gap                                                                    0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        PrimalGap                                                              0                                               0              0                                    -3.18748e-07                     0                     0                    0                                               0                                               0                                    -3.18748e-07                                               0                                               0                                               0                                               0                                               0
                        DualGap                                                                0                                               0              0                                     3.18748e-07                     0                     0                    0                                               0                                               0                                     3.18748e-07                                               0                                               0                                               0                                               0                                               0
smallinvDAXr3b050-055   JulianDate                                                       43261.8                                           43262        43261.9                                         43262.1               43262.2               43262.5              43262.8                                         43263.3                                         43262.9                                         43263.5                                         43265.9                                         43268.5                                         43267.9                                           43263                                         43263.1
                        TerminationStatus                                                      0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        PrimalBound                                                      9.79941                                         9.79714        9.79714                                         9.79714               9.79714               9.79714              9.79714                                         9.80122                                         9.79714                                         9.79714                                         9.79941                                         9.79941                                         9.80122                                         9.79714                                         9.79714
                        DualBound                                                        9.79941                                         9.79714        9.79714                                         9.79714               9.79714               9.79714              9.79714                                         9.80122                                         9.79714                                         9.79714                                         9.79941                                         9.79941                                         9.80122                                         9.79714                                         9.79714
                        SolverTime                                                      0.224801                                        0.395912       0.421713                                        0.570402              0.227672               0.36064             0.240222                                        0.168443                                        0.330011                                         0.47615                                        0.226728                                        0.488728                                        0.577472                                        0.782588                                         0.75171
                        NumberOfIterations                                                     0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        NumberOfDomainViolations                                               0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        NumberOfNodes                                                       2016                                             889           2641                                            1144                  1447                  2641                 1170                                              60                                            1719                                             866                                            1445                                             329                                             890                                            3928                                            3928
                        Fail                                                               False                                           False          False                                           False                 False                 False                False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                           False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
                        Gap                                                                    0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        PrimalGap                                                    0.000231756                                               0              0                                               0                     0                     0         -6.48861e-09                                     0.000416474                                               0                                    -4.69983e-08                                     0.000231756                                     0.000231756                                     0.000416474                                               0                                               0
                        DualGap                                                     -0.000231756                                               0              0                                               0                     0                     0          6.48861e-09                                    -0.000416474                                               0                                     4.69983e-08                                    -0.000231756                                    -0.000231756                                    -0.000416474                                               0                                               0
smallinvDAXr3b100-110   JulianDate                                                       43261.8                                           43262        43261.9                                         43262.1               43262.2               43262.5              43262.8                                         43263.3                                         43262.9                                         43263.5                                         43265.9                                         43268.5                                         43267.9                                           43263                                         43263.1
                        TerminationStatus                                                      0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        PrimalBound                                                      39.1679                                         39.1679        39.1765                                         39.1866               39.1694               39.1765              39.1621                                         39.1735                                         39.1664                                         39.1694                                         39.1664                                         39.1998                                         39.1694                                         39.1664                                         39.1664
                        DualBound                                                        39.1679                                         39.1679        39.1765                                         39.1866               39.1694               39.1765              39.1621                                         39.1735                                         39.1664                                         39.1694                                         39.1664                                         39.1998                                         39.1694                                         39.1664                                         39.1664
                        SolverTime                                                      0.232877                                        0.186186       0.296896                                        0.283038              0.257482              0.219612             0.193565                                        0.154324                                        0.215822                                        0.183934                                        0.206211                                         0.28479                                        0.332599                                        0.409314                                        0.364279
                        NumberOfIterations                                                     0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        NumberOfDomainViolations                                               0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        NumberOfNodes                                                        786                                               0            646                                             159                   638                   646                  440                                              60                                             841                                             149                                            1130                                              70                                              70                                             308                                             308
                        Fail                                                               False                                           False          False                                           False                 False                 False                False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                           False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
                        Gap                                                                    0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        PrimalGap                                                    0.000147222                                     0.000147222    0.000366762                                     0.000623809           0.000185658           0.000366762                    0                                     0.000289575                                     0.000107577                                     0.000185659                                     0.000107577                                     0.000961926                                     0.000185661                                     0.000107577                                     0.000107577
                        DualGap                                                     -0.000147222                                    -0.000147222   -0.000366762                                    -0.000623809          -0.000185658          -0.000366762                    0                                    -0.000289575                                    -0.000107577                                    -0.000185659                                    -0.000107577                                    -0.000961926                                    -0.000185661                                    -0.000107577                                    -0.000107577
smallinvDAXr3b150-165   JulianDate                                                       43261.8                                           43262        43261.9                                         43262.1               43262.2               43262.5              43262.8                                         43263.3                                         43262.9                                         43263.5                                         43265.9                                         43268.5                                         43267.9                                           43263                                         43263.1
                        TerminationStatus                                                      0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        PrimalBound                                                      88.1126                                         88.1264        88.1115                                         88.1653               88.1126               88.1115              88.1264                                         88.1505                                         88.1115                                         88.1653                                         88.1078                                         88.1687                                         88.2009                                         88.1293                                         88.1293
                        DualBound                                                        88.1126                                         88.1264        88.1115                                         88.1653               88.1126               88.1115              88.1264                                         88.1505                                         88.1115                                         88.1653                                         88.1078                                         88.1687                                         88.2009                                         88.1293                                         88.1293
                        SolverTime                                                      0.163267                                        0.216745       0.196496                                        0.144163              0.198542              0.164769             0.178328                                        0.132033                                        0.155695                                        0.132861                                        0.146077                                        0.226857                                         0.46759                                        0.177676                                        0.173694
                        NumberOfIterations                                                     0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        NumberOfDomainViolations                                               0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
                        NumberOfNodes                                                        347                                               0              0                                               8                   347                     0                  360                                              10                                               0                                               8                                             483                                               0                                               3                                               0                                               0
                        Fail                                                               False                                           False          False                                           False                 False                 False                False                                           False                                           False                                           False                                           False                                           False                                            True                                           False                                           False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                Dual bound contradicts best known primal bound                                                                                                
                        Gap                                                                    0                                               0              0                                               0                     0                     0                    0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0
