                                  Instance                                  |                                 SHOT_cpx_m.1@0                                 |                               SHOT_cpx_m_ecp.1@0                               |                            SHOT_cpx_m_ecp_nonlp.1@0                            |                            SHOT_cpx_m_opt_nosp.1@0                             |                             SHOT_cpx_m_opt_sp.1@0                              |                               SHOT_cpx_m_t1.1@0                                |                                 SHOT_cpx_s.1@0                                 |                               SHOT_cpx_s_ecp.1@0                               |                             SHOT_cpx_s_nomiqp.1@0                              |                               SHOT_cpx_s_t1.1@0                                |                                 SHOT_grb_m.1@0                                 |                               SHOT_grb_m_t1.1@0                                |                                 SHOT_grb_s.1@0                                 |                             SHOT_grb_s_nomiqp.1@0                              |                               SHOT_grb_s_t1.1@0                                |
smallinvDAXr1b150-165      32    30      5 min  8.810493e+01  8.810493e+01  |normal      8.812843e+01   -0.03  8.812843e+01    0.03   0.00   0.14         0  |normal      8.819044e+01   -0.10  8.819044e+01    0.10   0.00   0.25         0  |normal      8.816869e+01   -0.07  8.816869e+01    0.07   0.00   0.64        15  |normal      8.811820e+01   -0.02  8.811820e+01    0.02   0.00   0.25         0  |normal      8.811820e+01   -0.02  8.811820e+01    0.02   0.00   0.20         0  |normal      8.812843e+01   -0.03  8.812843e+01    0.03   0.00   0.12         0  |normal      8.812926e+01   -0.03  8.812926e+01    0.03   0.00   0.23       241  |normal      8.812151e+01   -0.02  8.812151e+01    0.02   0.00   0.23       226  |normal      8.812926e+01   -0.03  8.812926e+01    0.03   0.00   0.22       221  |normal      8.812512e+01   -0.02  8.812512e+01    0.02   0.00   0.17       330  |normal      8.816122e+01   -0.06  8.816122e+01    0.06   0.00   0.19        12  |normal      8.812649e+01   -0.02  8.812649e+01    0.02   0.00   0.15        10  |normal      8.812253e+01   -0.02  8.812253e+01    0.02   0.00   0.19         0  |normal      8.812253e+01   -0.02  8.812253e+01    0.02   0.00   0.20         0  |normal      8.812253e+01   -0.02  8.812253e+01    0.02   0.00   0.19         0  |
smallinvDAXr1b200-220      32    30      5 min  1.566043e+02  1.566043e+02  |normal      1.567349e+02   -0.08  1.567349e+02    0.08   0.00   0.14         0  |normal      1.566395e+02   -0.02  1.566395e+02    0.02   0.00   0.12         0  |normal      1.568277e+02   -0.14  1.568277e+02    0.14   0.00   0.33         0 !|normal      1.566483e+02   -0.03  1.566483e+02    0.03   0.00   0.13         0  |normal      1.566483e+02   -0.03  1.566483e+02    0.03   0.00   0.14         0  |normal      1.567349e+02   -0.08  1.567349e+02    0.08   0.00   0.11         0  |normal      1.566625e+02   -0.04  1.566625e+02    0.04   0.00   0.19       113  |normal      1.566043e+02    0.00  1.566043e+02   -0.00   0.00   0.13         3  |normal      1.566625e+02   -0.04  1.566625e+02    0.04   0.00   0.18       112  |normal      1.566866e+02   -0.05  1.566866e+02    0.05   0.00   0.13        70  |normal      1.567220e+02   -0.08  1.567220e+02    0.08   0.00   0.20         9  |normal      1.567220e+02   -0.08  1.567220e+02    0.08   0.00   0.16         9  |normal      1.566778e+02   -0.05  1.566778e+02    0.05   0.00   0.17         0  |normal      1.566778e+02   -0.05  1.566778e+02    0.05   0.00   0.18         0  |normal      1.566778e+02   -0.05  1.566778e+02    0.05   0.00   0.15         0  |
smallinvDAXr2b010-011      32    30      5 min  3.987975e-01  3.987975e-01  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.49      1424  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.52       390  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.53       661  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   1.17      5448  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   1.17      5499  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.26      1496  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.18      1464  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.21      1466  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.19      1461  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.20      1178  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.71      2118  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.52      1504  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.28       872  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.25       872  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.19       531  |
smallinvDAXr2b020-022      32    30      5 min  1.571528e+00  1.571528e+00  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.33      1245  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.56      2590  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.43      1611  |normal      1.571528e+00    0.00  1.571528e+00   -0.00   0.00   1.20     10550  |normal      1.571528e+00    0.00  1.571528e+00   -0.00   0.00   1.29     10053  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.21       890  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.21      1136  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.19      1483  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.19      1137  |normal      1.571528e+00    0.00  1.571528e+00   -0.00   0.00   0.20      1078  |normal      1.571527e+00    0.00  1.571527e+00   -0.00   0.00   0.53      1264  |normal      1.571527e+00    0.00  1.571527e+00   -0.00   0.00   0.38      1190  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.34      1231  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.28      1231  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.27       857  |
smallinvDAXr2b050-055      32    30      5 min  9.797143e+00  9.797143e+00  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.44       615  |normal      9.799414e+00   -0.02  9.799414e+00    0.02   0.00   0.55      1469  |normal      9.799414e+00   -0.02  9.799414e+00    0.02   0.00   0.57      1073  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.86      4822  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.74      4795  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.25       986  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.18       727  |normal      9.799414e+00   -0.02  9.799414e+00    0.02   0.00   0.27      1981  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.24      1181  |normal      9.797143e+00    0.00  9.797143e+00   -0.00   0.00   0.25      1215  |normal      9.797143e+00    0.00  9.797143e+00   -0.00   0.00   0.73      2357  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.63      2037  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.28      1966  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.35      1966  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.26      1153  |
smallinvDAXr2b100-110      32    30      5 min  3.916214e+01  3.916214e+01  |normal      3.916635e+01   -0.01  3.916635e+01    0.01   0.00   0.20         0  |normal      3.916791e+01   -0.01  3.916791e+01    0.01   0.00   0.33        84  |normal      3.919792e+01   -0.09  3.919792e+01    0.09   0.00   0.54        16  |normal      3.917348e+01   -0.03  3.917348e+01    0.03   0.00   0.33       176  |normal      3.917348e+01   -0.03  3.917348e+01    0.03   0.00   0.35       176  |normal      3.916635e+01   -0.01  3.916635e+01    0.01   0.00   0.15        40  |normal      3.917481e+01   -0.03  3.917481e+01    0.03   0.00   0.21       787  |normal      3.917348e+01   -0.03  3.917348e+01    0.03   0.00   0.29       682  |normal      3.917348e+01   -0.03  3.917348e+01    0.03   0.00   0.24      1004  |normal      3.917348e+01   -0.03  3.917348e+01    0.03   0.00   0.16       360  |normal      3.916791e+01   -0.01  3.916791e+01    0.01   0.00   0.31       156  |normal      3.917542e+01   -0.03  3.917542e+01    0.03   0.00   0.25       411  |normal      3.917103e+01   -0.02  3.917103e+01    0.02   0.00   0.30       693  |normal      3.917103e+01   -0.02  3.917103e+01    0.02   0.00   0.29       693  |normal      3.916635e+01   -0.01  3.916635e+01    0.01   0.00   0.22       827  |
smallinvDAXr2b150-165      32    30      5 min  8.810493e+01  8.810493e+01  |normal      8.812843e+01   -0.03  8.812843e+01    0.03   0.00   0.14         0  |normal      8.819044e+01   -0.10  8.819044e+01    0.10   0.00   0.26         0  |normal      8.816869e+01   -0.07  8.816869e+01    0.07   0.00   0.62        15  |normal      8.811820e+01   -0.02  8.811820e+01    0.02   0.00   0.28         0  |normal      8.811820e+01   -0.02  8.811820e+01    0.02   0.00   0.19         0  |normal      8.812843e+01   -0.03  8.812843e+01    0.03   0.00   0.12         0  |normal      8.812926e+01   -0.03  8.812926e+01    0.03   0.00   0.20       109  |normal      8.812151e+01   -0.02  8.812151e+01    0.02   0.00   0.27       226  |normal      8.812926e+01   -0.03  8.812926e+01    0.03   0.00   0.22       109  |normal      8.812512e+01   -0.02  8.812512e+01    0.02   0.00   0.16       330  |normal      8.812803e+01   -0.03  8.812803e+01    0.03   0.00   0.16         9  |normal      8.812649e+01   -0.02  8.812649e+01    0.02   0.00   0.15        10  |normal      8.812253e+01   -0.02  8.812253e+01    0.02   0.00   0.19         0  |normal      8.812253e+01   -0.02  8.812253e+01    0.02   0.00   0.19         0  |normal      8.812253e+01   -0.02  8.812253e+01    0.02   0.00   0.19         0  |
smallinvDAXr2b200-220      32    30      5 min  1.566043e+02  1.566043e+02  |normal      1.567349e+02   -0.08  1.567349e+02    0.08   0.00   0.14         0  |normal      1.566395e+02   -0.02  1.566395e+02    0.02   0.00   0.12         0  |normal      1.568277e+02   -0.14  1.568277e+02    0.14   0.00   0.31         0 !|normal      1.566483e+02   -0.03  1.566483e+02    0.03   0.00   0.14         0  |normal      1.566483e+02   -0.03  1.566483e+02    0.03   0.00   0.14         0  |normal      1.567349e+02   -0.08  1.567349e+02    0.08   0.00   0.11         0  |normal      1.566625e+02   -0.04  1.566625e+02    0.04   0.00   0.23       120  |normal      1.566043e+02    0.00  1.566043e+02   -0.00   0.00   0.14         3  |normal      1.566625e+02   -0.04  1.566625e+02    0.04   0.00   0.18       113  |normal      1.566866e+02   -0.05  1.566866e+02    0.05   0.00   0.13        70  |normal      1.567220e+02   -0.08  1.567220e+02    0.08   0.00   0.17         9  |normal      1.567220e+02   -0.08  1.567220e+02    0.08   0.00   0.15         9  |normal      1.566778e+02   -0.05  1.566778e+02    0.05   0.00   0.15         0  |normal      1.566778e+02   -0.05  1.566778e+02    0.05   0.00   0.17         0  |normal      1.566778e+02   -0.05  1.566778e+02    0.05   0.00   0.15         0  |
smallinvDAXr3b010-011      32    30      5 min  3.987975e-01  3.987975e-01  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.58      3288  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.63      1137  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.50      1106  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   1.36      5921  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   1.26      6055  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.33      2769  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.22       889  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.19      1821  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.17      1114  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.19       915  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.83      2449  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.48      1194  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.25      1019  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.23      1019  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.19       508  |
smallinvDAXr3b020-022      32    30      5 min  1.571528e+00  1.571528e+00  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.40       888  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.48      1139  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.52      1176  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   1.05      6612  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   1.05      6612  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.21      1050  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.18      1346  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.23      1420  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.21      1433  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.23      1337  |normal      1.571527e+00    0.00  1.571527e+00   -0.00   0.00   0.55      1600  |normal      1.571527e+00    0.00  1.571527e+00   -0.00   0.00   0.54      2123  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.30      1132  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.24      1132  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.19       289  |
smallinvDAXr3b050-055      32    30      5 min  9.797143e+00  9.797143e+00  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.40       889  |normal      9.799414e+00   -0.02  9.799414e+00    0.02   0.00   0.49       329  |normal      9.801224e+00   -0.04  9.801224e+00    0.04   0.00   0.58       890  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.75      3928  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.78      3928  |normal      9.801224e+00   -0.04  9.801224e+00    0.04   0.00   0.17        60  |normal      9.799414e+00   -0.02  9.799414e+00    0.02   0.00   0.22      2016  |normal      9.799414e+00   -0.02  9.799414e+00    0.02   0.00   0.23      1445  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.23      1447  |normal      9.797143e+00    0.00  9.797143e+00   -0.00   0.00   0.24      1170  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.57      1144  |normal      9.797143e+00    0.00  9.797143e+00   -0.00   0.00   0.48       866  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.42      2641  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.36      2641  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.33      1719  |
smallinvDAXr3b100-110      32    30      5 min  3.916214e+01  3.916214e+01  |normal      3.916791e+01   -0.01  3.916791e+01    0.01   0.00   0.19         0  |normal      3.919981e+01   -0.10  3.919981e+01    0.10   0.00   0.28        70  |normal      3.916941e+01   -0.02  3.916941e+01    0.02   0.00   0.33        70  |normal      3.916635e+01   -0.01  3.916635e+01    0.01   0.00   0.36       308  |normal      3.916635e+01   -0.01  3.916635e+01    0.01   0.00   0.41       308  |normal      3.917348e+01   -0.03  3.917348e+01    0.03   0.00   0.15        60  |normal      3.916791e+01   -0.01  3.916791e+01    0.01   0.00   0.23       786  |normal      3.916635e+01   -0.01  3.916635e+01    0.01   0.00   0.21      1130  |normal      3.916941e+01   -0.02  3.916941e+01    0.02   0.00   0.26       638  |normal      3.916214e+01    0.00  3.916214e+01    0.00   0.00   0.19       440  |normal      3.918657e+01   -0.06  3.918657e+01    0.06   0.00   0.28       159  |normal      3.916941e+01   -0.02  3.916941e+01    0.02   0.00   0.18       149  |normal      3.917651e+01   -0.04  3.917651e+01    0.04   0.00   0.30       646  |normal      3.917651e+01   -0.04  3.917651e+01    0.04   0.00   0.22       646  |normal      3.916635e+01   -0.01  3.916635e+01    0.01   0.00   0.22       841  |
smallinvDAXr3b150-165      32    30      5 min  8.810493e+01  8.810493e+01  |normal      8.812638e+01   -0.02  8.812638e+01    0.02   0.00   0.22         0  |normal      8.816869e+01   -0.07  8.816869e+01    0.07   0.00   0.23         0  |normal      8.820086e+01   -0.11  8.820086e+01    0.11   0.00   0.47         3 !|normal      8.812932e+01   -0.03  8.812932e+01    0.03   0.00   0.17         0  |normal      8.812932e+01   -0.03  8.812932e+01    0.03   0.00   0.18         0  |normal      8.815050e+01   -0.05  8.815050e+01    0.05   0.00   0.13        10  |normal      8.811262e+01   -0.01  8.811262e+01    0.01   0.00   0.16       347  |normal      8.810783e+01   -0.00  8.810783e+01    0.00   0.00   0.15       483  |normal      8.811262e+01   -0.01  8.811262e+01    0.01   0.00   0.20       347  |normal      8.812645e+01   -0.02  8.812645e+01    0.02   0.00   0.18       360  |normal      8.816526e+01   -0.07  8.816526e+01    0.07   0.00   0.14         8  |normal      8.816526e+01   -0.07  8.816526e+01    0.07   0.00   0.13         8  |normal      8.811145e+01   -0.01  8.811145e+01    0.01   0.00   0.20         0  |normal      8.811145e+01   -0.01  8.811145e+01    0.01   0.00   0.16         0  |normal      8.811145e+01   -0.01  8.811145e+01    0.01   0.00   0.16         0  |
smallinvDAXr3b200-220      32    30      5 min  1.566043e+02  1.566043e+02  |normal      1.566638e+02   -0.04  1.566638e+02    0.04   0.00   0.16         0  |normal      1.566842e+02   -0.05  1.566842e+02    0.05   0.00   0.18         0  |normal      1.568277e+02   -0.14  1.568277e+02    0.14   0.00   0.44         0 !|normal      1.566545e+02   -0.03  1.566545e+02    0.03   0.00   0.24         5  |normal      1.567579e+02   -0.10  1.567579e+02    0.10   0.00   0.21         5  |normal      1.566638e+02   -0.04  1.566638e+02    0.04   0.00   0.13         0  |normal      1.566449e+02   -0.03  1.566449e+02    0.03   0.00   0.24       103  |normal      1.566921e+02   -0.06  1.566921e+02    0.06   0.00   0.19        56  |normal      1.566757e+02   -0.05  1.566757e+02    0.05   0.00   0.27       264  |normal      1.566870e+02   -0.05  1.566870e+02    0.05   0.00   0.14       130  |normal      1.566495e+02   -0.03  1.566495e+02    0.03   0.00   0.19         8  |normal      1.566989e+02   -0.06  1.566989e+02    0.06   0.00   0.17         8  |normal      1.566043e+02    0.00  1.566043e+02   -0.00   0.00   0.14         0  |normal      1.566043e+02    0.00  1.566043e+02   -0.00   0.00   0.15         0  |normal      1.566043e+02    0.00  1.566043e+02   -0.00   0.00   0.14         0  |
smallinvDAXr4b010-011      32    30      5 min  3.987975e-01  3.987975e-01  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.44      1176  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.48       343  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.46       374  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   1.40      8800  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   1.52      8719  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.29      2065  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.17      1125  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.18      1048  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.20      1139  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.19       904  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.79      2571  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.60      2237  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.29       837  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.27       837  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.20       625  |
smallinvDAXr4b020-022      32    30      5 min  1.571528e+00  1.571528e+00  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.44      1464  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.36       618  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.45       912  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   1.30     10452  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   1.35     10659  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.20       595  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.20       863  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.22      2246  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.18      1438  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.19      1147  |normal      1.571527e+00    0.00  1.571527e+00   -0.00   0.00   0.67       838  |normal      1.571527e+00    0.00  1.571527e+00   -0.00   0.00   0.47       630  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.39      1997  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.36      1997  |normal      1.571528e+00    0.00  1.571528e+00    0.00   0.00   0.26      1367  |
smallinvDAXr4b050-055      32    30      5 min  9.797143e+00  9.797143e+00  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.38      1714  |normal      9.799414e+00   -0.02  9.799414e+00    0.02   0.00   0.41       848  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.43       422  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.81      5185  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.73      4130  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.26       567  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.22      1538  |normal      9.799414e+00   -0.02  9.799414e+00    0.02   0.00   0.23      2029  |normal      9.799414e+00   -0.02  9.799414e+00    0.02   0.00   0.24      1437  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.23      1366  |normal      9.799414e+00   -0.02  9.799414e+00    0.02   0.00   0.43       907  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.43       810  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.36      1872  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.39      1872  |normal      9.797143e+00    0.00  9.797143e+00    0.00   0.00   0.28       826  |
smallinvDAXr4b100-110      32    30      5 min  3.916214e+01  3.916214e+01  |normal      3.917486e+01   -0.03  3.917486e+01    0.03   0.00   0.16         0  |normal      3.917348e+01   -0.03  3.917348e+01    0.03   0.00   0.46        48  |normal      3.919792e+01   -0.09  3.919792e+01    0.09   0.00   0.52       104  |normal      3.917905e+01   -0.04  3.917905e+01    0.04   0.00   0.48       556  |normal      3.917905e+01   -0.04  3.917905e+01    0.04   0.00   0.46       556  |normal      3.917486e+01   -0.03  3.917486e+01    0.03   0.00   0.13         0  |normal      3.916791e+01   -0.01  3.916791e+01    0.01   0.00   0.26       407  |normal      3.916214e+01    0.00  3.916214e+01    0.00   0.00   0.23       536  |normal      3.917348e+01   -0.03  3.917348e+01    0.03   0.00   0.24       397  |normal      3.917481e+01   -0.03  3.917481e+01    0.03   0.00   0.15       389  |normal      3.917348e+01   -0.03  3.917348e+01    0.03   0.00   0.21        16  |normal      3.917542e+01   -0.03  3.917542e+01    0.03   0.00   0.21        20  |normal      3.916214e+01    0.00  3.916214e+01   -0.00   0.00   0.21         9  |normal      3.916214e+01    0.00  3.916214e+01   -0.00   0.00   0.24         9  |normal      3.916214e+01    0.00  3.916214e+01   -0.00   0.00   0.21        91  |
smallinvDAXr4b150-165      32    30      5 min  8.810493e+01  8.810493e+01  |normal      8.817510e+01   -0.08  8.817510e+01    0.08   0.00   0.18         0  |normal      8.815066e+01   -0.05  8.815066e+01    0.05   0.00   0.15         0  |normal      8.812843e+01   -0.03  8.812843e+01    0.03   0.00   0.44         0  |normal      8.816363e+01   -0.07  8.816363e+01    0.07   0.00   0.25        82  |normal      8.813133e+01   -0.03  8.813133e+01    0.03   0.00   0.26         7  |normal      8.817634e+01   -0.08  8.817634e+01    0.08   0.00   0.14        20  |normal      8.811086e+01   -0.01  8.811086e+01    0.01   0.00   0.20       352  |normal      8.811635e+01   -0.01  8.811635e+01    0.01   0.00   0.15       356  |normal      8.811086e+01   -0.01  8.811086e+01    0.01   0.00   0.20       352  |normal      8.810928e+01   -0.00  8.810928e+01    0.00   0.00   0.21       446  |normal      8.813385e+01   -0.03  8.813385e+01    0.03   0.00   0.13         6  |normal      8.818756e+01   -0.09  8.818756e+01    0.09   0.00   0.13         5  |normal      8.812869e+01   -0.03  8.812869e+01    0.03   0.00   0.26         0  |normal      8.812869e+01   -0.03  8.812869e+01    0.03   0.00   0.24         0  |normal      8.811820e+01   -0.02  8.811820e+01    0.02   0.00   0.23        16  |
smallinvDAXr4b200-220      32    30      5 min  1.566043e+02  1.566043e+02  |normal      1.567741e+02   -0.11  1.567741e+02    0.11   0.00   0.18         0 !|normal      1.567104e+02   -0.07  1.567104e+02    0.07   0.00   0.18         0  |normal      1.566578e+02   -0.03  1.566578e+02    0.03   0.00   0.42         0  |normal      1.566725e+02   -0.04  1.566725e+02    0.04   0.00   0.17         0  |normal      1.566725e+02   -0.04  1.566725e+02    0.04   0.00   0.16         0  |normal      1.567741e+02   -0.11  1.567741e+02    0.11   0.00   0.16         0 !|normal      1.566169e+02   -0.01  1.566169e+02    0.01   0.00   0.18        57  |normal      1.566888e+02   -0.05  1.566888e+02    0.05   0.00   0.20        13  |normal      1.566169e+02   -0.01  1.566169e+02    0.01   0.00   0.18        57  |normal      1.566676e+02   -0.04  1.566676e+02    0.04   0.00   0.14       180  |normal      1.567092e+02   -0.07  1.567092e+02    0.07   0.00   0.15         9  |normal      1.567092e+02   -0.07  1.567092e+02    0.07   0.00   0.14         9  |normal      1.566556e+02   -0.03  1.566556e+02    0.03   0.00   0.30       248  |normal      1.566556e+02   -0.03  1.566556e+02    0.03   0.00   0.21       248  |normal      1.566698e+02   -0.04  1.566698e+02    0.04   0.00   0.22       509  |
smallinvDAXr5b010-011      32    30      5 min  3.987975e-01  3.987975e-01  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.52      1487  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.64      1095  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.51       979  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   1.35      8618  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   1.43      8601  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.22      1560  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.21      1205  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.19      1198  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.20      1286  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.19      1223  |normal      3.987975e-01    0.00  3.987975e-01   -0.00   0.00   0.67      1793  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.59      1832  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.27      1318  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.33      1318  |normal      3.987975e-01    0.00  3.987975e-01    0.00   0.00   0.22       717  |
